Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;Playstation_Link;Xbox_Link;Switch_Link;GOG_Link
Dymension:Scary Horror Survival Shooter;Moldova;It’s a horror first-person game where you have to plunge into a complicated story that at first glance seems simple, but hides a lot of details and puzzles, you're alone in the dark...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1887490/header.jpg?t=1673627884;GameToTop;GameToTop;Windows;To be announced;Action, Adventure, Indie;https://store.steampowered.com/app/1887490/DymensionScary_Horror_Survival_Shooter/;Unknown;Unknown;Unknown;Unknown;Unknown
Drifting with Maxwell Cat: The Game;Moldova;"""Drifting with Maxwell Cat The Game"" is a skateboarding game featuring meme characters navigating obstacle-filled levels. Customize your skateboard and pull off stunts to earn points....";https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2266410/header.jpg?t=1676631942;GameToTop;GameToTop;Windows;To be announced;Action, Casual, Racing, Sports;https://store.steampowered.com/app/2266410/Drifting_with_Maxwell_Cat_The_Game/;Unknown;Unknown;Unknown;Unknown;Unknown
Infected Chronicles: Surviving the Zombie Apocalypse;Moldova;The world awakened in hysteria - a severe infection has spread, zombifying people. Panic is everywhere and all you have to do - is to survive and find people who survived too. You hav...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2207550/header.jpg?t=1716030884;S.R.L. INTELIGENT CONTABIL;S.R.L. INTELIGENT CONTABIL;Windows;To be announced;Action, Adventure, RPG, Simulation;https://store.steampowered.com/app/2207550/Infected_Chronicles_Surviving_the_Zombie_Apocalypse/;Unknown;Unknown;Unknown;Unknown;Unknown
TRUCK SIM USA;Moldova;Are you ready to experience the thrill of being a real truck driver? Immerse yourself in the world of American trucking and showcase your exceptional driving skills. Take on exciting ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2510210/header.jpg?t=1728648048;Midnight Games;Midnight Games;Windows;To be announced;Simulation;https://store.steampowered.com/app/2510210/TRUCK_SIM_USA/;Unknown;Unknown;Unknown;Unknown;Unknown
Sand Sails: Pirate Legends;Moldova;"""Sand Sails: Pirate Legends"" - embark on an exciting adventure! Join brave pirates, capture enemy vessels, and upgrade your fleet. Engage in sword fights or intense skirmishes. Beware...";https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2535840/header.jpg?t=1692191084;Midnight Games;Midnight Games;Windows;To be announced;Action, Adventure, Indie, Massively Multiplayer, RPG, Simulation;https://store.steampowered.com/app/2535840/Sand_Sails_Pirate_Legends/;Unknown;Unknown;Unknown;Unknown;Unknown
Hooligan Simulator - Survive in urban jungle;Moldova;Hooligan Simulator is a first-person game where you establish yourself by painting graffiti all over the city. Be careful, though, because the police are hot on your trail. Explore th...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2412750/header.jpg?t=1695847512;Midnight Games;Midnight Games;Windows;To be announced;Action, Adventure, Indie, Simulation;https://store.steampowered.com/app/2412750/Hooligan_Simulator__Survive_in_urban_jungle/;Unknown;Unknown;Unknown;Unknown;Unknown
Car Detailing Cleaner Simulator;Moldova;Become the ultimate car detailing expert! Meet customers with dirty cars and transform their vehicles into sparkling clean havens. Are you ready to make every ride shine? Take on the ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2802860/header.jpg?t=1724860691;GREAT ESCAPE GAMES PUBLISHING;GREAT ESCAPE GAMES PUBLISHING;Windows;To be announced;Casual, Simulation;https://store.steampowered.com/app/2802860/Car_Detailing_Cleaner_Simulator/;Unknown;Unknown;Unknown;Unknown;Unknown
SUBWAY SIMULATOR: UNDERGROUND TRAIN RIDE;Moldova;SUBWAY SIMULATOR is realistic simulation,provides an opportunity for train enthusiasts and gamers to experience the intricacies of operating a subway system.Players can delve into the...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2433610/header.jpg?t=1685866357;Midnight Games;Midnight Games;Windows;To be announced;Adventure, Casual, Indie, Racing, Simulation;https://store.steampowered.com/app/2433610/SUBWAY_SIMULATOR_UNDERGROUND_TRAIN_RIDE/;Unknown;Unknown;Unknown;Unknown;Unknown
Wolf Simulator RPG;Moldova;🐺Attention, nature lovers! Get ready to embark on an extraordinary adventure as you step into the paws of a magnificent wolf in the untamed wilderness. In this immersive Wolf RPG S...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2494690/header.jpg?t=1728553688;Midnight Work S.R.L;Midnight Work S.R.L;Windows;To be announced;Indie, Simulation;https://store.steampowered.com/app/2494690/Wolf_Simulator_RPG/;Unknown;Unknown;Unknown;Unknown;Unknown
FASHION DESIGNER SIMULATOR:  Design Studio Creator Master;Moldova;Fashion Designer Simulator - your chance to become a true fashion designer! You'll find yourself at the epicenter of the fashion world, where your creativity and style will be the key...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2475910/header.jpg?t=1688662624;Midnight Games;Midnight Games;Windows;To be announced;Action, Casual, Indie, Simulation;https://store.steampowered.com/app/2475910/FASHION_DESIGNER_SIMULATOR__Design_Studio_Creator_Master/;Unknown;Unknown;Unknown;Unknown;Unknown
Patrol Simulator: To Protect and to Serve;Moldova;"Embark on an extraordinary journey with ""Patrol Simulator: To Protect and to Serve"". Experience exhilarating police chases, transforming pursuits into adrenaline-fueled races. Dive in...";https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2853700/header.jpg?t=1715351006;Midnight Games;Midnight Games;Windows;To be announced;Action, Racing, RPG, Simulation;https://store.steampowered.com/app/2853700/Patrol_Simulator_To_Protect_and_to_Serve/;Unknown;Unknown;Unknown;Unknown;Unknown
Wizards Owl: Magic Delivery;Moldova;Wizard's Owl invites you into a captivating world of wizards, owls, and a quest to save the magical realm. In this adventure, you take on the role of a determined owl working for a pr...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2475600/header.jpg?t=1719748153;Me GAMES;Me GAMES;Windows;To be announced;Adventure, Casual, Simulation;https://store.steampowered.com/app/2475600/Wizards_Owl_Magic_Delivery/;Unknown;Unknown;Unknown;Unknown;Unknown
Dirt Bike: Unlimited bike Experience;Moldova;Craft your ultimate off-road machine by customizing every part, from wheels to exhaust. Race through sprawling landscapes, mastering jumps to hit checkpoints before time runs out. Exp...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2722920/header.jpg?t=1716913080;BIKE GAMES;BIKE GAMES;Windows;To be announced;Action, Racing, Simulation, Sports;https://store.steampowered.com/app/2722920/Dirt_Bike_Unlimited_bike_Experience/;Unknown;Unknown;Unknown;Unknown;Unknown
Ghost Seeker Hunter Simulation;Moldova;Immerse yourself in the dark world of Ghost Seeker - Hunter Simulation, an exciting supernatural adventure. Take on the role of a ghost hunter, exploring abandoned houses in search of...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2535990/header.jpg?t=1696506348;Midnight Games;Midnight Games;Windows;To be announced;Action, Adventure;https://store.steampowered.com/app/2535990/Ghost_Seeker_Hunter_Simulation/;Unknown;Unknown;Unknown;Unknown;Unknown
Bunny Revenge;Moldova;Immerse yourself in a fantastical realm where cuddly creatures and vibrant landscapes come to life. Join Coco on his unforgettable adventure and immerse yourself in a world where drea...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2513310/header.jpg?t=1699132490;Midnight Games;Midnight Games;Windows;To be announced;Action, Adventure, Indie, Simulation;https://store.steampowered.com/app/2513310/Bunny_Revenge/;Unknown;Unknown;Unknown;Unknown;Unknown
Sky Runners Infinite: Parkour;Moldova;"""Sky Runners Infinite: Parkour"" is the ultimate cyberpunk endless runner game that will leave you breathless!. Parkour, slide, jump, and dodge obstacles while collecting coins to buy ...";https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2433620/header.jpg?t=1741101974;James Holloway;James Holloway;Windows;To be announced;Action, Adventure, Indie, Simulation;https://store.steampowered.com/app/2433620/Sky_Runners_Infinite_Parkour/;Unknown;Unknown;Unknown;Unknown;Unknown
Outcasts of Dungeon:Epic Magic World Fight Rogue Game Simulator;Moldova;Outcasts of Dungeon is a third person fantasy action Being in the role of a powerful War Mage with dozens of deadly weapons and spells, defend your kingdom fortress from a rampaging m...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1941140/header.jpg?t=1675242232;Midnight Games;Midnight Games;Windows;To be announced;Action, Adventure, Casual, Indie;https://store.steampowered.com/app/1941140/Outcasts_of_DungeonEpic_Magic_World_Fight_Rogue_Game_Simulator/;Unknown;Unknown;Unknown;Unknown;Unknown
Faith & Shield:4044 Tower Defense;Moldova;Faith & Shield: 4044 Tower Defense game, where you protect the human settlement from the incoming invaders, robots and other creatures, never seen before on our planet.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1960060/header.jpg?t=1673022053;Midnight Games;Midnight Games;Windows;To be announced;Action, Adventure, Indie;https://store.steampowered.com/app/1960060/Faith__Shield4044_Tower_Defense/;Unknown;Unknown;Unknown;Unknown;Unknown
Car Racing Highway Driving Simulator, real parking driver sim speed traffic deluxe 2023;Moldova;Be the fastest driver on the highway by overtaking the traffic!Over 20 unique cars to choose from! Take your car to the service and upgrade it!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2146450/header.jpg?t=1673536299;Midnight Games;Midnight Games;Windows, SteamOS + Linux;To be announced;Action, Indie, Racing, Simulation, Sports;https://store.steampowered.com/app/2146450/Car_Racing_Highway_Driving_Simulator_real_parking_driver_sim_speed_traffic_deluxe_2023/;Unknown;Unknown;Unknown;Unknown;Unknown
3D PrintMaster Simulator Printer;Moldova;The ultimate 3D printing simulation and management game! Dive into the world of 3D printing technology, where you'll build, customize, and manage your very own 3D printing workshop!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2427000/header.jpg?t=1740674800;SimuVerse Studios;SimuVerse Studios;Windows;To be announced;Casual, Indie, Simulation, Strategy;https://store.steampowered.com/app/2427000/3D_PrintMaster_Simulator_Printer/;Unknown;Unknown;Unknown;Unknown;Unknown
Midnight: Submersion - Nightmare Horror Story;Moldova;Nightmare Horror Story an adventure game from the first face in a horror genre provides you to take a trip in a huge and dark city full of dummies. You would have a possibility to fig...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1777830/header.jpg?t=1648674536;Midnight Games;Midnight Games;Windows;To be announced;Action, Adventure, Casual, Indie;https://store.steampowered.com/app/1777830/Midnight_Submersion__Nightmare_Horror_Story/;Unknown;Unknown;Unknown;Unknown;Unknown
Hashiriya Drifter-Online Drift Racing Multiplayer (DRIFT/DRAG/RACING);Moldova;Drift Online Multiplayer Game - The game inspired by oldschool street drifting in early japan with deep custiomization and ability to build a car from scratch! Dismountable chassis an...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1336560/header.jpg?t=1688598243;Midnight Games;Midnight Games;Windows, macOS, SteamOS + Linux;To be announced;Indie, Massively Multiplayer, Racing, RPG, Simulation, Sports;https://store.steampowered.com/app/1336560/Hashiriya_DrifterOnline_Drift_Racing_Multiplayer_DRIFTDRAGRACING/;Unknown;Unknown;Unknown;Unknown;Unknown
Stranded In Time;Moldova;Stranded In Time takes you on a fun and exciting adventure to explore a mystery out of this world! Play as Olivia - a young woman from a big city - who joins her uncle Peter and write...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/385150/header.jpg?t=1692853782;Valkyrie Initiative;DQ Team, Hidden Hallow Studio;Windows, macOS, SteamOS + Linux;To be announced;Adventure, Casual, Indie;https://store.steampowered.com/app/385150/Stranded_In_Time/;Unknown;Unknown;Unknown;Unknown;Unknown
Sugar Mess - Let's Play Jolly Battle;Moldova;Sugar Mess - Let's Play Jolly Battle is a fun arcade first-person shooter for the whole family. Shoot from a variety of weapons at hilarious opponents! Pass colorful levels with diffe...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2480010/header.jpg?t=1742472262;JollyCo;JollyCo;Windows;To be announced;Action, Adventure;https://store.steampowered.com/app/2480010/Sugar_Mess__Lets_Play_Jolly_Battle/;Unknown;Unknown;Unknown;Unknown;Unknown
Jolly Battle;Moldova;An amazing adaptation of a well-known board game. The amusing take on the visuals of the battle team makes the game even more exciting for the whole family. Play against an AI player,...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/824620/header.jpg?t=1688127062;JollyCo;JollyCo;Windows, macOS, SteamOS + Linux;To be announced;Casual, Indie, Strategy;https://store.steampowered.com/app/824620/Jolly_Battle/;Unknown;Unknown;Unknown;Unknown;Unknown
Anima Flux;Moldova;Anima Flux is a co-op metroidvania with two genetically enhanced soldiers, special agents of a theocratic dictatorial regime. Fight your way through swarms of mutants through a desola...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/763180/header.jpg?t=1739796780;JollyCo;Avantaj Prim;Windows, macOS, SteamOS + Linux;To be announced;Action, Adventure, Indie;https://store.steampowered.com/app/763180/Anima_Flux/;Unknown;Unknown;Unknown;Unknown;Unknown
War in a Box: Paper Tanks;Moldova;Build your towers of paper before they get out of the box and make a big mess in the room. Manage the turrets, upgrade and be careful where you put them... every decision can be fatal...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/308460/header.jpg?t=1447362376;DQ Team;DQ Team;Windows, macOS, SteamOS + Linux;To be announced;Indie, Strategy;https://store.steampowered.com/app/308460/War_in_a_Box_Paper_Tanks/;Unknown;Unknown;Unknown;Unknown;Unknown
SAMOLIOTIK;Moldova;SAMOLIOTIK is a stylish shoot-em-up with different enemies, bosses, colour palettes, power-ups, set in different eras. In this game you will fight Adolf Gutler,The Illuminati, and oth...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/449680/header.jpg?t=1661467483;Volens Nolens Games;Volens Nolens Games;Windows;To be announced;Action, Casual, Indie;https://store.steampowered.com/app/449680/SAMOLIOTIK/;Unknown;Unknown;Unknown;Unknown;Unknown
TROLEU;Moldova;TROLEU is a wacky and chaotic first-person action game that puts you in the shoes of a trolleybus conductor. Keep things rolling smoothly by ensuring passengers' travel validity, but ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2731330/header.jpg?t=1744435015;CRITICAL REFLEX;andrground;Windows;To be announced;Action, Casual, Indie, Simulation;https://store.steampowered.com/app/2731330/TROLEU/;Unknown;Unknown;Unknown;Unknown;Unknown
