Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
Going Medieval;Serbia;Build and manage your own castle settlement in a land reclaimed by wilderness. With detailed management, survival strategy, and a moddable sandbox world, Going Medieval challenges you...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1029780/d3810ae46fca66a860fc3ebf92f3a19cc49cb7fb/header.jpg?t=1744884419;Mythwright;Foxy Voxel;Windows;1 Jun, 2021;Indie, RPG, Simulation, Strategy, Early Access;https://store.steampowered.com/app/1029780/Going_Medieval/;Unknown;Unknown;Unknown;Unknown;Unknown
Golf Club Nostalgia;Serbia;Human life is wiped out. Earth is now a golf course for the ultra-rich. In this dystopian sports puzzler, play through destroyed brutalist monuments, crumbling shopping malls, and aba...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1556870/header.jpg?t=1741890452;Untold Tales;Demagog Studio;Windows;3 Sep, 2021;Casual, Indie, Sports;https://store.steampowered.com/app/1556870/Golf_Club_Nostalgia/;Unknown;Unknown;Unknown;Unknown;Unknown
Highwater;Serbia;Earth has flooded and the planet is doomed, but there’s still time to enjoy the view. Guide Nikos and friends through the flooded world of Highwater and beyond in this story driven,...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2000960/header.jpg?t=1710399674;Rogue Games, Inc.;Demagog Studio;Windows;14 Mar, 2024;Action, Adventure;https://store.steampowered.com/app/2000960/Highwater/;Unknown;Unknown;Unknown;Unknown;Unknown
Iltami;Serbia;2D Fantasy game. Chill and easy to play or fast and difficult..? The GREEN circle is for play, the BLUE circle is for controls. Collect all the birds and reach all the levels as fast ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3037200/header.jpg?t=1726760325;Nikola;Nikola, Forest Ink;Windows;7 Jul, 2024;Action, Adventure, Casual, Indie, Racing, Free To Play;https://store.steampowered.com/app/3037200/Iltami/;Unknown;Unknown;Unknown;Unknown;Unknown
Let Bions Be Bygones;Serbia;Having lost everything, a retired, hardboiled detective, John Cooper, must take his last case to find a missing upper-class girl among the lowest parts of the dystopian city-planet Te...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1347560/header.jpg?t=1742267389;Microprose Software;Bohemian Pulp;Windows;30 Apr, 2024;Adventure, Indie, RPG;https://store.steampowered.com/app/1347560/Let_Bions_Be_Bygones/;Unknown;Unknown;Unknown;Unknown;Unknown
Lichenvale;Serbia;Lichenvale is a first person slasher offering fast-paced melee combat mixed with tactical use of spells and dashing around your enemies. Battle through nightmarish hordes of monsters ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1432380/header.jpg?t=1714050067;Filip Zemljak;Filip Zemljak;Windows, SteamOS + Linux;24 Apr, 2023;Action, Adventure, Indie;https://store.steampowered.com/app/1432380/Lichenvale/;Unknown;Unknown;Unknown;Unknown;Unknown
Lightstep Chronicles;Serbia;A routine mission fails and Cpt Cain Phoenix's squad is abducted by a mysterious spaceship. Their survival relies on his ability to communicate with the broken AI and puzzle out the g...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/983290/header.jpg?t=1564686085;Eipix Entertainment;Eipix Entertainment;Windows;1 Aug, 2019;Adventure, Indie;https://store.steampowered.com/app/983290/Lightstep_Chronicles/;Unknown;Unknown;Unknown;Unknown;Unknown
M.U.S.T. Repeat;Serbia;M.U.S.T. Repeat is a logical puzzle game in which tiny robot Q.T. uses the Repeat mechanic to navigate the rooms and defeat enemies. The higher the Repeat is, the more difficult it is...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1293940/header.jpg?t=1710074414;Old Men Games;Old Men Games;Windows, SteamOS + Linux;5 Aug, 2020;Indie;https://store.steampowered.com/app/1293940/MUST_Repeat/;Unknown;Unknown;Unknown;Unknown;Unknown
Maze: Subject 360 Collector's Edition;Serbia;Here, you have no name. You're simply Subject 360;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/466000/header.jpg?t=1608675959;Big Fish Games;Mad Head Games;Windows;28 Apr, 2016;Adventure, Casual;https://store.steampowered.com/app/466000/Maze_Subject_360_Collectors_Edition/;Unknown;Unknown;Unknown;Unknown;Unknown
Ministry of Broadcast;Serbia;Ministry of Broadcast is a narrative-driven single player cinematic platformer mixing Orwell’s 1984 with modern reality TV. A country divided by The Wall, to cross it and reach your...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/874040/header.jpg?t=1736940703;Hitcents, PLAYISM;Twin Petes, Fuchs+Dachs;Windows, macOS;30 Jan, 2020;Adventure, Indie;https://store.steampowered.com/app/874040/Ministry_of_Broadcast/;Unknown;Unknown;Unknown;Unknown;Unknown
