Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
Chains of Freedom;Lithuania;Embark on a thrilling journey in a high-stakes, turn-based tactics game. Lead an elite squad in a fictional, dystopian Eastern European country as you unravel a conspiracy threatening...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2994010/header.jpg?t=1744868543;Nordcurrent Labs;Nordcurrent;Windows;15 Apr, 2025;Action, Adventure, Strategy;https://store.steampowered.com/app/2994010/Chains_of_Freedom/;Unknown;Unknown;Unknown;Unknown;Unknown
Chickenauts;Lithuania;Chickenauts is a companion based, action roguelike game where you battle evil Alien Chickens who've abducted your beloved flock. Free and mutate your chickens to defeat a myriad of fo...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2350460/header.jpg?t=1717424368;SneakyBox;SneakyBox;Windows;To be announced;Action, Indie;https://store.steampowered.com/app/2350460/Chickenauts/;Unknown;Unknown;Unknown;Unknown;Unknown
Craft Keep VR;Lithuania;Set within a fantasy world of dragons, dungeons and foul-mouthed customers, you are an alchemist-blacksmith forging weapons and brewing potions.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/546350/header.jpg?t=1726150954;Excalibur Publishing;Strange Fire;Windows;21 Apr, 2017;Adventure, Simulation, Strategy;https://store.steampowered.com/app/546350/Craft_Keep_VR/;Unknown;Unknown;Unknown;Unknown;Unknown
Craftlands Workshoppe;Lithuania;From the out-there imagination behind the Shoppe Keep series comes a brand-new fantasy business adventure set in the clouds. Craftlands Workshoppe is hiring! But can you run your stor...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1197820/header.jpg?t=1702303957;Excalibur Games, Doyoyo Games;Arvydas Žemaitis;Windows;17 Dec, 2021;Adventure, Indie, Simulation;https://store.steampowered.com/app/1197820/Craftlands_Workshoppe/;Unknown;Unknown;Unknown;Unknown;Unknown
Crowns and Pawns: Kingdom of Deceit;Lithuania;Legends of the past come back to life in this charming point-and-click adventure. Pack your bags and journey with Crowns and Pawns: Kingdom of Deceit through modern day Europe to unco...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1125910/header.jpg?t=1745575552;Headup;Tag of Joy;Windows, macOS, SteamOS + Linux;6 May, 2022;Adventure, Indie;https://store.steampowered.com/app/1125910/Crowns_and_Pawns_Kingdom_of_Deceit/;Unknown;Unknown;Unknown;Unknown;Unknown
Crystal Raiders VR;Lithuania;Enter the castles full of treasures and dangers. Choose your weapon to fight, avoid traps and overcome obstacles to survive all the way through and to find the lost dwarven artefacts....;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1270380/header.jpg?t=1654167067;VRKiwi;"""Nieko""";Windows;10 Dec, 2021;Action, Adventure, Casual, Indie;https://store.steampowered.com/app/1270380/Crystal_Raiders_VR/;Unknown;Unknown;Unknown;Unknown;Unknown
Cursed Order;Lithuania;Fight for Astaria's freedom as a revolution army against a kingdom-dominating cult with a bunch of teens in your party!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2674270/header.jpg?t=1730210086;AntsFood;AntsFood;Windows;17 Mar, 2024;Indie, RPG, Early Access;https://store.steampowered.com/app/2674270/Cursed_Order/;Unknown;Unknown;Unknown;Unknown;Unknown
Days of Doom;Lithuania;Gather your heroes and fight to make it to Sanctuary in this tactical RPG roguelite. Did we mention the zombies, raiders, and mysterious monstrosities that inhabit this post-apocalypt...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2258180/header.jpg?t=1732314885;Atari;SneakyBox;Windows;21 Sep, 2023;Strategy;https://store.steampowered.com/app/2258180/Days_of_Doom/;Unknown;Unknown;Unknown;Unknown;Unknown
Density Limit;Lithuania;Welcome to the Unspace. Not gonna lie, it’s a little scary there, but it’s very attractive for scientists and kind of mysterious as well. But what is the limit of this space? What...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2352390/header.jpg?t=1745416747;NightCat Studios;NightCat Studios;Windows;To be announced;Adventure, Indie;https://store.steampowered.com/app/2352390/Density_Limit/;Unknown;Unknown;Unknown;Unknown;Unknown
Desert of Vice;Lithuania;Solve your own murder in this horror text adventure with choice dependent endings. Explore an isolated desert town to figure out who murdered you - and why.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/796370/header.jpg?t=1728496919;Karolis Dikcius;Karolis Dikcius;Windows, macOS;13 Apr, 2018;Adventure, Indie;https://store.steampowered.com/app/796370/Desert_of_Vice/;Unknown;Unknown;Unknown;Unknown;Unknown
Dragon Mine;Lithuania;Go through the numerous mazes and try to get to the cave full of gold waiting at the end, but remember - the journey won't be easy. Think fast and move precisely to get to the exit - ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1989310/header.jpg?t=1661262450;Peachy Clouds;Peachy Clouds;Windows;17 Aug, 2022;Action, Casual, Indie;https://store.steampowered.com/app/1989310/Dragon_Mine/;Unknown;Unknown;Unknown;Unknown;Unknown
Driving Is Hard;Lithuania;Prove your skills by driving the Bathtub on Wheels! Solve puzzles, collect soap, and dive into Jeff's family drama. Drive, Fall, Learn, Repeat.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3175860/header.jpg?t=1745487363;Elegant Horse Studios;Elegant Horse Studios;Windows, SteamOS + Linux;31 Jan, 2025;Action, Adventure, Indie, Racing;https://store.steampowered.com/app/3175860/Driving_Is_Hard/;Unknown;Unknown;Unknown;Unknown;Unknown
Escape the Lab;Lithuania;“Escape the Lab” – Virtual Reality experience of an Escape Room that focuses on realistic chemical experiments.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1141840/header.jpg?t=1649328298;Moonleaf studio;Moonleaf studio;Windows;7 Nov, 2020;Casual, Indie, Simulation;https://store.steampowered.com/app/1141840/Escape_the_Lab/;Unknown;Unknown;Unknown;Unknown;Unknown
Eternower;Lithuania;Eternower is a mazing-focused Tower Defense. Minimalistic thematically, opportunistic mechanically.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1031790/header.jpg?t=1662018985;Rokas;Rokas;Windows, macOS, SteamOS + Linux;29 Mar, 2020;Casual, Indie, Strategy;https://store.steampowered.com/app/1031790/Eternower/;Unknown;Unknown;Unknown;Unknown;Unknown
Exer Gale;Lithuania;Exer Gale is a virtual reality arcade game for those who wish to fly and get away. The game gives you the freedom to glide, dive and climb in charming tropical environments using your...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2078200/header.jpg?t=1742391206;CHARK Studio;CHARK Studio;Windows;To be announced;Action, Casual, Racing;https://store.steampowered.com/app/2078200/Exer_Gale/;Unknown;Unknown;Unknown;Unknown;Unknown
Final Sentence;Lithuania;Final Sentence is a Battle Royale typing game. Together with other players, you find yourself in a hangar, with a typewriter in front of you and a revolver loaded with a single bullet...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2413950/f0d7db63bcb0ef5786a27278bbdb52b1310b43c3/header.jpg?t=1743330480;Polden Publishing;Button Mash;Windows;To be announced;Indie, Simulation;https://store.steampowered.com/app/2413950/Final_Sentence/;Unknown;Unknown;Unknown;Unknown;Unknown
Fit It;Lithuania;Participate in the TV show „Fit It“ where you will have to test your stamina, flexibility and even math knowledge to fit through the walls that will be coming right at you!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/951450/header.jpg?t=1548161010;Lukas Litinskas;Edvardas Šneideris, Gabrielė Ušeckaitė, Lukas Litinskas;Windows;16 Oct, 2018;Action, Indie, Simulation, Sports;https://store.steampowered.com/app/951450/Fit_It/;Unknown;Unknown;Unknown;Unknown;Unknown
Follow My Footsteps;Lithuania;This is horror VR game with puzzle elements and deep story line that you have to unfold when you play this game. You have to learn everything about this new house and beyond.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/714340/header.jpg?t=1506613955;Lukas Litinskas;Edvardas Šneideris, Lukas Litinskas;Windows;To be announced;Adventure, Indie;https://store.steampowered.com/app/714340/Follow_My_Footsteps/;Unknown;Unknown;Unknown;Unknown;Unknown
Fun Forbidden;Lithuania;Fun Forbidden is a VR steampunk-themed sandbox filled with element combinations, collectibles, and adventures. Let your mind run wild in this fantasy world and become the master inven...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1518910/header.jpg?t=1656018422;Moonleaf studio;Moonleaf studio;Windows;To be announced;Adventure, Casual, Indie;https://store.steampowered.com/app/1518910/Fun_Forbidden/;Unknown;Unknown;Unknown;Unknown;Unknown
GAZOLINAS;Lithuania;GAZOLINAS is a physics-driven, high-octane arcade racer where you'll drift, tune, and race to the top of global leaderboards;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2230740/header.jpg?t=1745571823;Insert No Coins;FaxLab3D;Windows;15 Apr, 2024;Action, Casual, Indie, Racing, Simulation, Sports;https://store.steampowered.com/app/2230740/GAZOLINAS/;Unknown;Unknown;Unknown;Unknown;Unknown
Game Dev Studio;Lithuania;Welcome to your own Game Dev Studio! How will you run your own offices and ascend to greatness in the gaming industry?;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/773580/header.jpg?t=1666983506;Explosive Squat Games;Explosive Squat Games;Windows, SteamOS + Linux;12 Mar, 2018;Casual, Indie, Simulation, Strategy;https://store.steampowered.com/app/773580/Game_Dev_Studio/;Unknown;Unknown;Unknown;Unknown;Unknown
Garbage;Lithuania;Experience the struggle which a homeless man goes through in a humorous manner. Primitive elements of contemporary life that we take for granted, such as staying warm, well-nourished,...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1253710/header.jpg?t=1744826465;GrabTheGames, UpgradePoint;Homebased;Windows, macOS;4 Jun, 2021;Indie, Simulation, Strategy;https://store.steampowered.com/app/1253710/Garbage/;Unknown;Unknown;Unknown;Unknown;Unknown
Garbage Day;Lithuania;Garbage Day is an open world sandbox game, in which you are stuck in a time loop (meaning you live the same day over and over). In this game you have to explore and interact to find o...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/368860/header.jpg?t=1453139101;Svajūnas Žemaitis;Svajūnas Žemaitis;Windows, macOS;18 Jan, 2016;Action, Indie, Early Access;https://store.steampowered.com/app/368860/Garbage_Day/;Unknown;Unknown;Unknown;Unknown;Unknown
Goalkeeper VR Challenge;Lithuania;Have you ever got frustrated with a goalkeeper? Think you could do better? Congratulations, this immersive virtual reality experience offers you a challenge. Protect the gate like a p...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/949860/header.jpg?t=1543413418;SneakyBox;SneakyBox;Windows;28 Nov, 2018;Action, Casual, Indie, Simulation, Sports;https://store.steampowered.com/app/949860/Goalkeeper_VR_Challenge/;Unknown;Unknown;Unknown;Unknown;Unknown
God For A Day;Lithuania;In this narrative-based simulation game, you play as the Son of God. Your mission: Decide, bless or condemn city residents. Uncover the person's story through their items and secrets ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2695710/header.jpg?t=1744645621;Funky Forest;Funky Forest;Windows;To be announced;Adventure, Simulation;https://store.steampowered.com/app/2695710/God_For_A_Day/;Unknown;Unknown;Unknown;Unknown;Unknown
Graveyard Gunslingers;Lithuania;Shoot hordes of zombies in a bullet hell roguelite arena. By day, harvest resources, unlock map areas, and prepare for the upcoming night. Craft unique strategies by combining charact...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2462060/header.jpg?t=1731164896;PyroPhysics;PyroPhysics;Windows;8 Nov, 2024;Action, Indie;https://store.steampowered.com/app/2462060/Graveyard_Gunslingers/;Unknown;Unknown;Unknown;Unknown;Unknown
Gravitar: Recharged;Lithuania;The cult classic Gravitar has been Recharged. Complete missions in each solar system, navigating a variety of challenging environments, each with varying levels of gravity that will t...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1905430/header.jpg?t=1654154776;Atari;Adamvision Studios, SneakyBox;Windows, macOS, SteamOS + Linux;2 Jun, 2022;Action;https://store.steampowered.com/app/1905430/Gravitar_Recharged/;Unknown;Unknown;Unknown;Unknown;Unknown
Gremlins, Inc.;Lithuania;This is an intense strategy board game in a steampunk world of corrupt capitalist gremlins who compete for money, political power and prestige. Save and invest, steal and extort, arre...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/369990/5352068a37787027f2c269d6e65c2bbc7675984d/header.jpg?t=1741686062;The Merchant Guild of Rund (Limited);Charlie Oscar Lima Tango Interactive Entertainment;Windows, macOS, SteamOS + Linux;10 Mar, 2016;Indie, Strategy;https://store.steampowered.com/app/369990/Gremlins_Inc/;Unknown;Unknown;Unknown;Unknown;Unknown
Gunflow;Lithuania;Use guns to combine elements in surprising ways to unleash powerful reactions. Loot artifacts and guns to build the most unique and godlike builds. Go solo or with your friends up to ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2929330/header.jpg?t=1720484975;RageRush;RageRush;Windows;To be announced;Action;https://store.steampowered.com/app/2929330/Gunflow/;Unknown;Unknown;Unknown;Unknown;Unknown
Halve;Lithuania;A powerful spirit has been split into two beings, scattering its power across the land. In this single-player puzzle-platformer, control both spirits simultaneously to overcome trials...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1906430/header.jpg?t=1743268340;Moonleaf studio;Moonleaf studio;Windows;To be announced;Action, Adventure, Indie;https://store.steampowered.com/app/1906430/Halve/;Unknown;Unknown;Unknown;Unknown;Unknown
Haunted Paws;Lithuania;Haunted Paws is a Cozy Coop Horror game where you will play as two Puppies trying to rescue their human friend in a haunted mansion. Create your puppy, explore spooky environments and...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2861080/header.jpg?t=1730190159;LazyFlock;LazyFlock;Windows;To be announced;Adventure, Indie;https://store.steampowered.com/app/2861080/Haunted_Paws/;Unknown;Unknown;Unknown;Unknown;Unknown
Heebie Jeebies: The Roller Coaster;Lithuania;Heebie Jeebies is a horror roller coaster game created especially for VR. To survive the whole ride, you will have to hold the handles in front of you. If at any point you will releas...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1190480/header.jpg?t=1574238638;Lukas Litinskas;Lukas Litinskas;Windows;20 Nov, 2019;Action;https://store.steampowered.com/app/1190480/Heebie_Jeebies_The_Roller_Coaster/;Unknown;Unknown;Unknown;Unknown;Unknown
Heliborne Collection;Lithuania;Rotary-wing aviation and helicopter combat with a dynamic battlefield and the support of ground forces. Appreciated for MMO elements and an addictive gameplay loop. Use tactics and ma...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/433530/header.jpg?t=1732096612;Klabater;Klabater;Windows, macOS, SteamOS + Linux;12 Oct, 2017;Action, Indie, Massively Multiplayer;https://store.steampowered.com/app/433530/Heliborne_Collection/;Unknown;Unknown;Unknown;Unknown;Unknown
Horus: Desert Survivor;Lithuania;Survive relentless hordes and unleash divine power in Horus: Desert Survivor, a unique mix of survivor-like action and deckbuilding strategy. Battle corrupted gods and mythical beasts...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3269340/header.jpg?t=1745250407;Emilijus Games;Late Hoot;Windows;To be announced;Action, Casual, Strategy;https://store.steampowered.com/app/3269340/Horus_Desert_Survivor/;Unknown;Unknown;Unknown;Unknown;Unknown
