Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
Rum & Gun;Romania;Rum & Gun combines fast-paced shooter action with ARPG loot and character building. Journey across the Indian Ocean, uncover the secrets of the Drunken God, and become a legendary pir...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1210800/header.jpg?t=1724784866;Borington;Borington;Windows;26 Aug, 2024;Action, Adventure, Indie, RPG;https://store.steampowered.com/app/1210800/Rum__Gun/;Unknown;;;;
SPE:X;Romania;You are Ilie, an Eastern European Entrepreneur who is starting a new company of building PCs. You love computers and were building them since you were a kid. Now you think it will be ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1919440/header.jpg?t=1659024109;Mindtech;Mindtech;Windows;18 May, 2022;Casual, Indie;https://store.steampowered.com/app/1919440/SPEX/;Unknown;;;;
Seed of Life;Romania;Seed of Life is an epic adventure game about the persistence of life. You're Cora, the last known survivor of Lumia, a dying planet. Your only hope to save your homeworld is to activa...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1030060/header.jpg?t=1628685785;Leonardo Interactive;MadLight;Windows;11 Aug, 2021;Action, Adventure, Indie, RPG;https://store.steampowered.com/app/1030060/Seed_of_Life/;Unknown;;;;
Signed Mary;Romania;“Signed Mary”, a psychological horror visual novel, in which not your choices of action will determine the story’s end, but the choices of how to perceive your reality.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3218860/header.jpg?t=1728060611;Moț Andrei laurențiu;Moț Andrei Laurențiu;Windows;30 Sep, 2024;Adventure, Indie;https://store.steampowered.com/app/3218860/Signed_Mary/;Unknown;;;;
Silent Hunter 5®: Battle of the Atlantic;Romania;Step behind the periscope of a German U-boat and take on the Allied Forces in famous battles across the vast Atlantic Ocean and Mediterranean Sea. The best-selling submarine series of...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/48110/header.jpg?t=1680013163;Ubisoft;Ubisoft Romania;Windows;3 Mar, 2010;Simulation;https://store.steampowered.com/app/48110/Silent_Hunter_5_Battle_of_the_Atlantic/;Unknown;;;;
Silent Hunter® III;Romania;The king of submarine simulations returns with an all-new 3D engine, new crew command features, and more realistic WWII naval action than ever before. The movie-like graphics and simp...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/15210/header.jpg?t=1680013272;Ubisoft;Ubisoft;Windows;15 Mar, 2005;Simulation;https://store.steampowered.com/app/15210/Silent_Hunter_III/;Unknown;;;;
Silent Hunter®: Wolves of the Pacific;Romania;Hunt, hide and kill as you take command of U.S. submarines and crews and navigate the treacherous waters of the Pacific during WWII. Silent Hunter, the industry-leading naval warfare ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/15200/header.jpg?t=1680013334;Ubisoft;Ubisoft Romania;Windows;20 Mar, 2007;Simulation;https://store.steampowered.com/app/15200/Silent_Hunter_Wolves_of_the_Pacific/;Unknown;;;;
Silent Sadie;Romania;Dive into Silent Sadie, a puzzle-platformer in Hollywood's golden age. Join Sadie on her quest to become a star, tackling puzzles, stealth challenges, and fast-paced platforming. Insp...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1412150/header.jpg?t=1729020216;Kapra Games;Kapra Games;Windows;To be announced;Action, Adventure, Indie;https://store.steampowered.com/app/1412150/Silent_Sadie/;Unknown;;;;
Simpler Times;Romania;Simpler Times is an experiential, interactive meditation that rewards patience and attention with poignant moments that can be replayed like a favorite song.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1812210/header.jpg?t=1721157495;iam8bit Presents;stoneskip.;Windows;7 Jun, 2024;Casual, Indie;https://store.steampowered.com/app/1812210/Simpler_Times/;Unknown;;;;
Sinus;Romania;Shoot, loot, hack, level up, die, upgrade. SINUS is an action-RPG roguelike, in a cyberpunk world. Hack and take control of powerful turrets. Capture enemies to equip and evolve them....;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1966400/header.jpg?t=1738757617;Early Sun Games;Early Sun Games;Windows, macOS;To be announced;Action, Adventure, Indie, RPG;https://store.steampowered.com/app/1966400/Sinus/;Unknown;;;;
