Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
My Riding Stables: Life with Horses;Austria;The Riding Stables at Mill Creek are mere ruins, but you are about to change that: stables, riding hall and guesthouse are being renovated and guests will happily pay for their stay...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/276340/header.jpg?t=1728910863;familyplay, Markt+Technik Verlag;Sproing;Windows;27 Mar, 2014;Casual, Simulation, Sports;https://store.steampowered.com/app/276340/My_Riding_Stables_Life_with_Horses/;Unknown;;;;
My Vet Practice;Austria;Do you sometimes dream of being a vet doctor? Now you can make that dream come true – start your own vet practice!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/595130/header.jpg?t=1728910798;familyplay, Markt+Technik Verlag;Sproing, Neopica;Windows;28 Feb, 2017;Casual, Simulation;https://store.steampowered.com/app/595130/My_Vet_Practice/;Unknown;;;;
Neighbours back From Hell;Austria;There goes the neighborhood! Play the star of a cheeky TV Show who taking revenge on his horrible neighbor by constantly pranking him at home and around the world in the most creative...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1283190/header.jpg?t=1732705971;HandyGames;Farbworks;Windows;8 Oct, 2020;Adventure, Casual, Strategy;https://store.steampowered.com/app/1283190/Neighbours_back_From_Hell/;Unknown;;;https://www.nintendo.com/us/store/products/neighbours-back-from-hell-switch/;
Nubs' Adventure;Austria;Nubs' Adventure is platforming action and exploration combined with an intriguing story and a vast world to explore!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/401280/header.jpg?t=1696504751;MaxBytes;MaxBytes;Windows, macOS, SteamOS + Linux;12 Oct, 2015;Action, Adventure, Indie;https://store.steampowered.com/app/401280/Nubs_Adventure/;Unknown;;;;
Old Man's Journey;Austria;Old Man’s Journey, a soul-searching puzzle adventure, tells a story of life, loss, and hope. Interacting with the world around you, you'll shape the landscape to create the old man'...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/581270/header.jpg?t=1726559430;Broken Rules;Broken Rules;Windows, macOS;17 May, 2017;Adventure, Casual, Indie;https://store.steampowered.com/app/581270/Old_Mans_Journey/;Unknown;;;;
Ord.;Austria;Ord. tells stories three words at a time.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1079000/header.jpg?t=1734097829;Mujo Games;Mujo Games, Stuffed Wombat;Windows, macOS, SteamOS + Linux;5 Jun, 2019;Adventure, Casual, Indie, RPG, Strategy, Free To Play;https://store.steampowered.com/app/1079000/Ord/;Unknown;;;;
Ori and the Blind Forest;Austria;“Ori and the Blind Forest” tells the tale of a young orphan destined for heroics, through a visually stunning action-platformer crafted by Moon Studios for PC.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/261570/header.jpg?t=1667504148;Xbox Game Studios;Moon Studios GmbH;Windows;11 Mar, 2015;Action;https://store.steampowered.com/app/261570/Ori_and_the_Blind_Forest/;Unknown;;;;
Osminog Adventures - The Lost Island;Austria;Dive into the fantastical world of Karawark and accompany the Pirate Crew of The Osminog on an adventure they were not prepared for.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2183660/header.jpg?t=1670569922;Marc Reinmayr;Marc Reinmayr;Windows;8 Dec, 2022;Adventure, RPG;https://store.steampowered.com/app/2183660/Osminog_Adventures__The_Lost_Island/;Unknown;;;;
POLYCRUSHER;Austria;Put your crayons aside and grab some friends, here comes POLYCRUSHER: The local-multiplayer-twin-stick-shooter for ultimate couch gaming. Survive angry mobs of lunatic creatures and a...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/517140/header.jpg?t=1681303880;Broken Rules;Atomic Pond Studios;Windows;14 Oct, 2016;Action, Indie;https://store.steampowered.com/app/517140/POLYCRUSHER/;Unknown;;;;
PRODUCER 2021;Austria;a ~2 hour long graphic adventure novella. Tasked with disrupting the end of the world, you explore, investigate and produce your way through a strangely familiar world.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1667320/header.jpg?t=1671045269;Stuffed Wombat;Stuffed Wombat, ThorHighHeels;Windows;14 Nov, 2022;Adventure, RPG, Simulation;https://store.steampowered.com/app/1667320/PRODUCER_2021/;Unknown;;;;
