Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;Playstation_Link;Xbox_Link;Switch_Link;GOG_Link
Arauco Saga - Rpg Action;Chile;Arauco Saga is an action RPG, inspired by 2D classics for snes and megadrive.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/943710/header.jpg?t=1682376395;Ánimas Games;Ánimas Games;Windows;To be announced;Action, Adventure, Indie, RPG;https://store.steampowered.com/app/943710/Arauco_Saga__Rpg_Action/;Unknown;Unknown;Unknown;Unknown;Unknown
Causa, Voices of the Dusk;Chile;Causa, Voices of the Dusk is an intriguing turn-based strategy card game with innovative game mechanics. Sacrifice cards to raise your Cause, and bring them back later for unexpected ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1034040/header.jpg?t=1622033887;Niebla Games;Niebla Games;Windows;To be announced;Free To Play, Indie, Strategy;https://store.steampowered.com/app/1034040/Causa_Voices_of_the_Dusk/;Unknown;Unknown;Unknown;Unknown;Unknown
SolSeraph;Chile;Build your cities and set up defensive structures to protect them from the constant threat of monsters. Brought to you by ACE Team, SolSeraph combines action and strategy for a rich g...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/834800/header.jpg?t=1603130203;SEGA;ACE Team;Windows;To be announced;Action, Strategy;https://store.steampowered.com/app/834800/SolSeraph/;Unknown;Unknown;Unknown;Unknown;Unknown
Rock of Ages 3: Make & Break;Chile;Competitive tower defense meets arcade action and gets rolled up with ACE Team's quirky, Monty Python-esque humor into one giant, creative game for the ages. This time around, you can...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1101360/header.jpg?t=1725488856;Maximum Entertainment, 3goo;ACE Team, Giant Monkey Robot;Windows;To be announced;Action, Indie, Racing, Strategy;https://store.steampowered.com/app/1101360/Rock_of_Ages_3_Make__Break/;Unknown;Unknown;Unknown;Unknown;Unknown
Q-YO Blaster;Chile;Q-YO Blaster is a shooting game, with peculiar characters, strange enemies, weapons and many explosions. Enter the miniature world and stop the threat;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/772610/header.jpg?t=1675520632;TEAM Black Hat Robot;TEAM Black Hat Robot;Windows;To be announced;Action, Adventure, Indie;https://store.steampowered.com/app/772610/QYO_Blaster/;Unknown;Unknown;Unknown;Unknown;Unknown
Ulama: Arena of the Gods;Chile;Mix between a 2D brawler and team ball sport based on the ancient Aztec ball game and their mythology. Pick your favorite god and duke it out in the court to see who can score the mos...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/529140/header.jpg?t=1490752882;Trainwreck Games;Trainwreck Games;Windows;To be announced;Action, Indie, Sports, Early Access;https://store.steampowered.com/app/529140/Ulama_Arena_of_the_Gods/;Unknown;Unknown;Unknown;Unknown;Unknown
Fallout Shelter;Chile;Fallout Shelter puts you in control of a state-of-the-art underground Vault from Vault-Tec. Build the perfect Vault, keep your Dwellers happy, and protect them from the dangers of the...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/588430/header.jpg?t=1744914123;Bethesda Softworks;Bethesda Game Studios;Windows;To be announced;RPG, Simulation, Free To Play;https://store.steampowered.com/app/588430/Fallout_Shelter/;Unknown;Unknown;Unknown;Unknown;Unknown
Biosupremacy;Chile;You're the last remnant of a archaic alien civilization fighting against strange creatures looking to dominate the universe.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/579870/header.jpg?t=1489075287;DarkPolygon Games;DarkPolygon Games;Windows, macOS;To be announced;Action, Adventure, RPG;https://store.steampowered.com/app/579870/Biosupremacy/;Unknown;Unknown;Unknown;Unknown;Unknown
Beastmancer;Chile;Beastmancer is a monster tamer tactical RPG. Play as an adventurer in a fantasy world, capture monsters and make them fight in turn based battles.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/562250/header.jpg?t=1561446944;Autarca;Autarca;Windows, macOS, SteamOS + Linux;To be announced;Indie, RPG, Strategy;https://store.steampowered.com/app/562250/Beastmancer/;Unknown;Unknown;Unknown;Unknown;Unknown
Long Gone Days;Chile;A modern-day JRPG that imagines a world of war. Overcome language barriers, forge unlikely friendships, and find hope amidst conflict.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/510540/header.jpg?t=1736980675;Serenity Forge;This I Dreamt;Windows, macOS;To be announced;Adventure, Indie, RPG;https://store.steampowered.com/app/510540/Long_Gone_Days/;Unknown;Unknown;Unknown;Unknown;Unknown
