Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
The Caretaker;Ireland;The Caretaker is a Top Down, Dungeon-Crawler style survival game. Search your way through streets, buildings and sewers for anything you can use to keep you moving and keep you alive!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1399620/header.jpg?t=1625140703;Squid Monkey Studios;Squid Monkey Studios;Windows;30 Apr, 2021;Action, Adventure;https://store.steampowered.com/app/1399620/The_Caretaker/;Unknown;Unknown;Unknown;Unknown;Unknown
The Darkside Detective;Ireland;Grab your trench coat, tune your sixth sense and join the Darkside Division as they investigate the outright bizarre, the downright dangerous and the confusing cases of Twin Lakes. Fl...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/368390/header.jpg?t=1735923220;Akupara Games;Spooky Doorway;Windows, macOS, SteamOS + Linux;27 Jul, 2017;Adventure, Casual, Indie;https://store.steampowered.com/app/368390/The_Darkside_Detective/;Unknown;Unknown;Unknown;Unknown;Unknown
The Darkside Detective: A Fumble in the Dark;Ireland;Delouse your room with sage and pack up your travel-sized ouija board, it’s time to re-enter Twin Lakes - America’s 34th most haunted city. Join Detective McQueen as he puzzles hi...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/795420/header.jpg?t=1735923196;Akupara Games;Spooky Doorway;Windows, macOS, SteamOS + Linux;15 Apr, 2021;Adventure, Casual, Indie;https://store.steampowered.com/app/795420/The_Darkside_Detective_A_Fumble_in_the_Dark/;Unknown;Unknown;Unknown;Unknown;Unknown
The Final Farewell;Ireland;The Final Farewell is a cosy narrative adventure about finding peace in death, and learning to let go. As a lost ghost, befriend wayward mortals and piece together misty memories. Lay...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2803140/header.jpg?t=1723557451;Lovewish;Studio Witchstar;Windows;22 Apr, 2024;Adventure, Casual, Indie;https://store.steampowered.com/app/2803140/The_Final_Farewell/;Unknown;Unknown;Unknown;Unknown;Unknown
The Gauntlet;Ireland;The Gauntlet is a fast-paced movement driven game where you must survive a series of trials to claim the prize, your freedom. Bad Bat's brutal Game-Show has got a new contestant, lets...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2701020/header.jpg?t=1732220123;Scattergood Studios;Round Table Studios;Windows;4 Mar, 2024;Action, Indie;https://store.steampowered.com/app/2701020/The_Gauntlet/;Unknown;Unknown;Unknown;Unknown;Unknown
The Little Acre;Ireland;While searching for his father, Aidan travels to a strange new world. Lily - his heroic daughter - sets off after him. Fully voiced and with hand-drawn animations, The Little Acre is ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/423590/header.jpg?t=1637664791;Pewter Games Studios;Pewter Games Studios;Windows, macOS, SteamOS + Linux;13 Dec, 2016;Adventure, Indie;https://store.steampowered.com/app/423590/The_Little_Acre/;Unknown;Unknown;Unknown;Unknown;Unknown
The Necromancer's Tale;Ireland;A story-rich gothic RPG. Master the rituals of an ancient spellbook. Raise an undead army to march against your enemies. Commune with the realm of the dead & struggle with your descen...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1315320/217d3a95d7ea819a754a8ee8dae8d21ff9df041c/header.jpg?t=1745690030;Psychic Software;Psychic Software, Spiderwinkle Games;Windows, macOS;To be announced;Adventure, RPG, Strategy;https://store.steampowered.com/app/1315320/The_Necromancers_Tale/;Unknown;Unknown;Unknown;Unknown;Unknown
The Paddock;Ireland;Play as security guard tasked with keeping dinosaurs from getting into a facility. Throughout your shift, things will begin to go wrong and dinosaurs will start to end up where they s...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2972380/header.jpg?t=1744722742;Josh Devlin;Josh Devlin;Windows;To be announced;Casual, Indie, Simulation;https://store.steampowered.com/app/2972380/The_Paddock/;Unknown;Unknown;Unknown;Unknown;Unknown
The Pale Beyond;Ireland;You didn’t ask to lead this expedition, but here you are. Stuck in the ice, Captain missing, miles from civilisation. Someone has to take charge. Manage your meagre resources, balan...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1266030/header.jpg?t=1726131031;Fellow Traveller;Bellular Studios;Windows, macOS;24 Feb, 2023;Adventure, Indie, RPG, Simulation, Strategy;https://store.steampowered.com/app/1266030/The_Pale_Beyond/;Unknown;Unknown;Unknown;Unknown;Unknown
The Séance of Blake Manor;Ireland;The Séance of Blake Manor is a supernatural detective mystery, set in 1897 Ireland, where you investigate the disappearance of Evelyn Deane in a remote hotel full of secrets and othe...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1395520/09df209c551539dc76679ca24b079b5771c2c281/header.jpg?t=1746119321;Raw Fury;Spooky Doorway;Windows;To be announced;Adventure;https://store.steampowered.com/app/1395520/The_Sance_of_Blake_Manor/;Unknown;Unknown;Unknown;Unknown;Unknown
This Means Warp;Ireland;It’s co-op space survival fun, Jim, but not as we know it. This Means Warp is an intense spaceship management roguelite experience for 1-4 players. Explore a procedurally generated ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1269300/header.jpg?t=1725373913;Jagex Ltd;Outlier;Windows;4 May, 2023;Action, Casual, Indie, Strategy;https://store.steampowered.com/app/1269300/This_Means_Warp/;Unknown;Unknown;Unknown;Unknown;Unknown
Tranquil Isle;Ireland;Tranquil Isle is a lo-fi strategic townbuilder. Create cozy little settlements on the sun-kissed shores of your very own island paradise.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2324180/f28ff3f74661daa0163f6dbcbb141731eeb3e9d9/header.jpg?t=1744983539;Future Friends Games;Tom Daly;Windows;18 Apr, 2025;Casual, Indie, Strategy;https://store.steampowered.com/app/2324180/Tranquil_Isle/;Unknown;Unknown;Unknown;Unknown;Unknown
Tree Kingdoms;Ireland;Winter approaches, Great Spirit. Rival Tree Kingdoms peck at your borders... Will you conquer, outlast, or outwit them in this bite-sized turn-based 4X struggle? Command your Treeling...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3477080/6f3a788d5bae4bf7d70d841e88a7297bbd651ef5/header.jpg?t=1745597945;Biscuit Factory Games;Biscuit Factory Games;Windows;To be announced;Strategy;https://store.steampowered.com/app/3477080/Tree_Kingdoms/;Unknown;Unknown;Unknown;Unknown;Unknown
Turret Baffler;Ireland;A stealth shooter which involves bamboozling turrets, cameras and other electronic hazards so an NPC can get past them. Pick your spot, take the shot, and don't let her get caught!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3462150/header.jpg?t=1744892667;Aceade Games;Aceade Games;Windows, SteamOS + Linux;26 May, 2025;Action, Indie;https://store.steampowered.com/app/3462150/Turret_Baffler/;Unknown;Unknown;Unknown;Unknown;Unknown
VVVVVV;Ireland;VVVVVV is a platform game all about exploring one simple mechanical idea - what if you reversed gravity instead of jumping?;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/70300/header.jpg?t=1704968437;Terry Cavanagh;Terry Cavanagh;Windows, macOS, SteamOS + Linux;7 Sep, 2010;Action, Indie;https://store.steampowered.com/app/70300/VVVVVV/;Unknown;Unknown;Unknown;Unknown;Unknown
Ventilate;Ireland;A bullet hell top-down/isometric steampunk game where you must fight rogue constructs to get home and flee the city.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3364220/cb933f04504889a33757388fb13f0fffc444b026/header.jpg?t=1746467444;Scattergood Studios;Inkfox Studios;Windows;9 May, 2025;Action, Indie;https://store.steampowered.com/app/3364220/Ventilate/;Unknown;Unknown;Unknown;Unknown;Unknown
Vigilantes;Ireland;Vigilantes is a combat focused, turn-based tactical RPG set in the crime riddled city of Reiker. The game offers hardcore squad-level combat in a gritty neo-noir setting, intel gather...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/545600/header.jpg?t=1635504890;Timeslip Softworks;Timeslip Softworks;Windows, macOS, SteamOS + Linux;3 Oct, 2018;Indie, RPG, Strategy;https://store.steampowered.com/app/545600/Vigilantes/;Unknown;Unknown;Unknown;Unknown;Unknown
Wailing Heights;Ireland;A body-hopping, musical adventure game. Trapped in a horrific hamlet of modern monsters, ex-band manager Francis Finkelstein uses the possession wheel to sing his soul into hipster va...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/443650/header.jpg?t=1725033239;Outsider Games;Outsider Games;Windows, macOS, SteamOS + Linux;27 Apr, 2016;Adventure, Indie;https://store.steampowered.com/app/443650/Wailing_Heights/;Unknown;Unknown;Unknown;Unknown;Unknown
Wee Boats;Ireland;A wholesome, multiplayer boating world to discover secrets and surprises in the ocean. Chat and honk to your heart's content! Wee Boats is an act of self care!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3578080/ef0826504e4d6f2d2bd8e94bdcff133adbd1d666/header.jpg?t=1745528190;Pool Party Games;James Poole, Laura Ryder, Brendan Hewson;Windows;To be announced;Adventure, Casual, Indie;https://store.steampowered.com/app/3578080/Wee_Boats/;Unknown;Unknown;Unknown;Unknown;Unknown
Whispers in the Shadows;Ireland;A Top-down Horror game, where light is your only weapon against the monsters lurking in the shadows. Keep your torch alive as you attempt to uncover the secrets hidden within the fore...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2891690/header.jpg?t=1729866511;Sugradh_Dev;Sugradh_Dev;Windows;22 Oct, 2024;Action, Adventure;https://store.steampowered.com/app/2891690/Whispers_in_the_Shadows/;Unknown;Unknown;Unknown;Unknown;Unknown
You've Changed;Ireland;"You've Changed is like scary ""spot the difference"". Observe changes in the environment and catch enemies before they attack in this retro-inspired, anomaly horror game! You've Changed...";https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3556110/0e5032e529ec0924646c9465b20a347aa36b7d25/header.jpg?t=1742043752;Burkus;Burkus;Windows;To be announced;Indie;https://store.steampowered.com/app/3556110/Youve_Changed/;Unknown;Unknown;Unknown;Unknown;Unknown
[ECHOSTASIS];Ireland;THE AWARD-WINNING CONCLUSION TO THE [ENIGMA] TRILOGY, [ECHOSTASIS] presents a world where our reality is not only curated by algorithms, but created by them.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1558000/header.jpg?t=1727975781;ENIGMA STUDIO;ENIGMA STUDIO;Windows;30 May, 2024;Action, Adventure;https://store.steampowered.com/app/1558000/ECHOSTASIS/;Unknown;Unknown;Unknown;Unknown;Unknown
com__et;Ireland;A queer romance/horror visual novel about being locked into a path, and having _______ words hidden from You. Find Your way to discover what's missing and reach Your ____ End.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2604450/header.jpg?t=1738242118;Margarita Games;Margarita Games, SuperBiasedGary;Windows, macOS, SteamOS + Linux;31 Oct, 2023;Adventure, Casual, Indie;https://store.steampowered.com/app/2604450/com__et/;Unknown;Unknown;Unknown;Unknown;Unknown
Éalú;Ireland;Éalú is an entirely hand-animated, stop-motion, point & click adventure game where you guide a wooden mouse through a maze, encountering puzzles, cheese and unknown dangers as you s...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3560370/aefed1790964333d4f0ab07e5d777316ca9b0bba/header.jpg?t=1745542775;Beyond the Bark;Beyond the Bark;Windows;To be announced;Adventure, Casual;https://store.steampowered.com/app/3560370/al/;Unknown;Unknown;Unknown;Unknown;Unknown
