Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
Awakening of Celestial;Indonesia;Awakening of Celestial is a magical fantasy Visual Novel filled with exciting adventures, epic moments, complex characters, and many more! Developed by Celestial Project and the platf...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/812590/header.jpg?t=1581525759;Celestial Project;Celestial Project;Windows, macOS, SteamOS + Linux;12 Feb, 2020;Action, Adventure, Casual, Indie, RPG, Strategy;https://store.steampowered.com/app/812590/Awakening_of_Celestial/;Unknown;;;;
Azure Saga: Pathfinder;Indonesia;Dive into the world of Azure Saga: Pathfinder and band together to search for the legendary planet that will save humanity. Battle your enemies in JRPG-style turn-based combat, and ex...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/672590/header.jpg?t=1667526311;MassHive Media;MassHive Media;Windows, macOS;13 Mar, 2018;Adventure, Indie, RPG, Strategy;https://store.steampowered.com/app/672590/Azure_Saga_Pathfinder/;Unknown;;;;
Babol the Walking Box;Indonesia;Begin your adventure with your new friends! Babol the Walking Box Yes, it's game about Box that can walk, nope, just kidding hahaha UwU Explore the amazing world of box, from the wild...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1605930/header.jpg?t=1624642634;Gamecom Team;Gamecom Team;Windows;25 Jun, 2021;Adventure, Indie;https://store.steampowered.com/app/1605930/Babol_the_Walking_Box/;Unknown;;;;
Bad Pad;Indonesia;Bad Pad is a metal pumped metroidvania platfomer about a gamepad's buttons who came to life. Oozing with original music and storytelling songs, all in the spirit of metal. Precision p...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/517210/header.jpg?t=1745970981;Headbang Games;Headbang Games, Oray Studios;Windows, SteamOS + Linux;8 Aug, 2018;Action, Indie;https://store.steampowered.com/app/517210/Bad_Pad/;Unknown;;;;
Bad Run - Turbo Edition;Indonesia;Bad Run is a spin-off of Bad Pad, featuring a casual action packed, runner metroidvania platformer.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1285070/header.jpg?t=1726253100;Headbang Games;Headbang Games, Oray Studios;Windows, SteamOS + Linux;21 Apr, 2020;Action, Casual, Indie;https://store.steampowered.com/app/1285070/Bad_Run__Turbo_Edition/;Unknown;;;;
BadBee;Indonesia;Race against the clock to the levels exit by crossing the vacant honeycomb sections and avoiding scatter guards. BadBee is an escape game that is full of surprises and extremely addic...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1306900/header.jpg?t=1667099683;Bayam Software;Arthavan Studio;Windows, macOS;24 Jul, 2020;Action, Adventure, Casual, Early Access;https://store.steampowered.com/app/1306900/BadBee/;Unknown;;;;
Bail Force: Cyberpunk Bounty Hunters;Indonesia;"Step into ""Bail Force: Cyberpunk Bounty Hunters,"" a thrilling roguelite set in New Rise City. Play as Angel or Lea, bounty hunters battling adaptive enemies with a mix of melee and ra...";https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2398140/9fd37abf3531fe19d763a3fc2080d0cdf486ddc5/header.jpg?t=1743849288;YSY Softworks;SeblaccSoft;Windows;To be announced;Action, Adventure, Indie;https://store.steampowered.com/app/2398140/Bail_Force_Cyberpunk_Bounty_Hunters/;Unknown;;;;
Bakso Simulator;Indonesia;Create the most successful bakso business in this world!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2022270/header.jpg?t=1742553249;Akhir Pekan Studio;Akhir Pekan Studio;Windows;8 Oct, 2022;Casual, Simulation, Free To Play;https://store.steampowered.com/app/2022270/Bakso_Simulator/;Unknown;;;;
Banyu Lintar Angin - Little Storm -;Indonesia;Banyu Lintar Angin is a series of experimental illustrations about three siblings, living together independently in a rural Indonesian environment.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/744800/header.jpg?t=1723622646;Toge Productions;Mojiken;Windows, macOS;3 Mar, 2017;Casual, Indie, Free To Play;https://store.steampowered.com/app/744800/Banyu_Lintar_Angin__Little_Storm/;Unknown;;;;
Baro Kart;Indonesia;Help Baro and his friends to save the universe from the evil witch doctor, race is the main challenge, and you are the savior.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2436750/header.jpg?t=1689393901;CRX Entertainment;Satriver Studio;Windows;To be announced;Casual, Racing, Sports;https://store.steampowered.com/app/2436750/Baro_Kart/;Unknown;;;;
Battle Ranch: Pigs vs Plants;Indonesia;Fight off hordes of enemy pigs in this 200 level strategy, tower defense, and time management game.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/340070/header.jpg?t=1574484045;Senpai Studios;Playboom;Windows, macOS, SteamOS + Linux;2 Feb, 2015;Casual, Indie, Strategy;https://store.steampowered.com/app/340070/Battle_Ranch_Pigs_vs_Plants/;Unknown;;;;
Battle of Guardians;Indonesia;Forgotten Guardians returned to save humanity from a demonic invasion. Battle of Guardians, is a real-time online multiplayer PVP and PVE free-to-play fighting game.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2286560/header.jpg?t=1693508450;Battle of Guardians, Good Games Guild;Miracle Gates Entertainment;Windows;7 Apr, 2023;Action, Free To Play;https://store.steampowered.com/app/2286560/Battle_of_Guardians/;Unknown;;;;
Becloudead;Indonesia;Becloudead is a horror story driven, hack and slash cinematic platformer, set in a post-apocalyptic world plagued by a zombie virus. Featuring close combat fighting with a unique time...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1367050/header.jpg?t=1726253176;Headbang Games;Headbang Games, Oray Studios;Windows;To be announced;Action, Adventure, Indie;https://store.steampowered.com/app/1367050/Becloudead/;Unknown;;;;
Berandal City;Indonesia;Step into Berandal City, a 3D action martial arts game where you can switch between characters, each with unique skills and personalities. Team up with Ucok and his allies in a battle...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3194660/header.jpg?t=1728305324;Aim to Mite;Aim to Mite;Windows;To be announced;Action;https://store.steampowered.com/app/3194660/Berandal_City/;Unknown;;;;
Biwar Legend of Dragon Slayer;Indonesia;Biwar Legend of Dragon Slayer is an ancient legend that tells the story of a brave warrior who rose up to battle a fierce dragon and ultimately became the Dragon Slayer. It is a tale ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1680800/header.jpg?t=1675324547;-;Devata Game Production;Windows;To be announced;Action, Adventure, Indie;https://store.steampowered.com/app/1680800/Biwar_Legend_of_Dragon_Slayer/;Unknown;;;;
Blades of Mirage;Indonesia;Embark on an epic isometric action RPG set in a Southeast Asian-inspired world. As Mira, use your ability to create water-based weapons and explore ancient ruins scattered across uniq...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3227500/header.jpg?t=1730194187;Red Dunes Games;Agate;Windows;To be announced;Action, Adventure, RPG;https://store.steampowered.com/app/3227500/Blades_of_Mirage/;Unknown;;;;
Blue Lemon;Indonesia;In this game, you will play as Stefan Pierce, a teenager who suffers memory loss which makes him remember nothing but his name. Now let's find out what is exactly happen to you!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1181490/header.jpg?t=1572386259;Pixel Kinematics;Pixel Kinematics;Windows;To be announced;Casual, Free To Play, Indie;https://store.steampowered.com/app/1181490/Blue_Lemon/;Unknown;;;;
Bunka no Kenkyu - Revival of Queen Leyak -;Indonesia;Bunka no Kenkyū - Revival of Queen Leyak - is a thriller visual novel set in Bali, an exotic island where technology, tradition, and supernatural horrors all lurk under the guise of ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/521420/header.jpg?t=1651977683;DEVGRU-P;BnK Team;Windows, macOS;14 Sep, 2017;Adventure, Indie;https://store.steampowered.com/app/521420/Bunka_no_Kenkyu__Revival_of_Queen_Leyak/;Unknown;;;;
Buramato;Indonesia;Explore a vast fast-paced Action RPG inspired by traditional Bornean mythology. Slay monsters with stylish combos and discover the Old Lords’ cursed lands to unravel the secrets beh...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1726560/header.jpg?t=1739595863;OZYGAMES;OZYGAMES;Windows;To be announced;Action, Adventure, Indie, RPG;https://store.steampowered.com/app/1726560/Buramato/;Unknown;;;;
