Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
MilitAnt;Mexico;MilitAnt™ blends old school action with a 2.5D shooter gameplay for an epic platforming experience. Jump to the battlefield for a completely original experience of “Epic-tiny prop...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/454520/header.jpg?t=1478798172;Xibalba Studios;Xibalba Studios;Windows;12 Jul, 2016;Action, Indie;https://store.steampowered.com/app/454520/MilitAnt/;Unknown;https://store.playstation.com/en-us/concept/202824;;;
Mini Golf Mundo;Mexico;Mini Golf Mundo is a fun casual game suitable to players of all ages and experience levels. Your task is to Putt the ball to victory across 4 challenging courses with a total of 72 ho...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/468320/header.jpg?t=1668820131;EnsenaSoft;EnsenaSoft;Windows;10 May, 2016;Casual;https://store.steampowered.com/app/468320/Mini_Golf_Mundo/;Unknown;;;;
Mint Works;Mexico;Mint Works is a 20 minute light worker placement game, great for new and experienced players alike. Use your workers to build plans, gain extra abilities and accrue victory points fas...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1400000/header.jpg?t=1602283718;Unboxed Games LLC;Unboxed Games LLC;Windows, macOS;18 Aug, 2020;Casual, Indie, Strategy;https://store.steampowered.com/app/1400000/Mint_Works/;Unknown;;;;
Mislight;Mexico;An Adventure Platformer game with RPG elements about a girl who is kidnapped by a shadow monster and taken to a forest where she has to fight her way out by using a magical flashlight...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2208220/header.jpg?t=1731638988;Etherlight;Etherlight;Windows;1 Jun, 2023;Adventure, Indie;https://store.steampowered.com/app/2208220/Mislight/;Unknown;;;;
Moons of True Magic;Mexico;MOTM is a classic JRPG, heavy focused on story line, puzzle and combat.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2536220/header.jpg?t=1691600223;Filthy Peasants;Filthy Peasants;Windows;To be announced;Adventure, RPG;https://store.steampowered.com/app/2536220/Moons_of_True_Magic/;Unknown;;;;
More than words;Mexico;Marian Anderson is an experimental android created by Soul Shell Corporation. However, she was abandoned in the laboratory facilities. Your mission is to contact her, persuade her to ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2285280/ece1954950242c070cf3bc8c3bffa5bb95468a6d/header.jpg?t=1746413346;Soul Shell;Soul Shell;Windows;30 Aug, 2023;Casual, Indie, Simulation, Free To Play;https://store.steampowered.com/app/2285280/More_than_words/;Unknown;;;;
Mostroscopy;Mexico;Mostroscopy is a fighting video game that takes up the aesthetics of the horror and Luchador films of Mexican cinema from the 1950s, with an eclectic roster of monsters and masked Luc...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2615290/header.jpg?t=1742184630;Oribe Ware games;Oribe Ware Games;Windows;30 Oct, 2023;Action, Indie;https://store.steampowered.com/app/2615290/Mostroscopy/;Unknown;;;https://www.nintendo.com/us/store/products/mostroscopy-switch/;
Mulaka;Mexico;Dive into northern Mexico's breathtaking landscapes with Mulaka, a 3D action-adventure game based on the rich indigenous culture of the Tarahumara.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/623640/header.jpg?t=1584052040;Lienzo;Lienzo;Windows, macOS;27 Feb, 2018;Action, Adventure, Indie;https://store.steampowered.com/app/623640/Mulaka/;Unknown;;;https://www.nintendo.com/us/store/products/mulaka-switch/;https://www.gog.com/en/game/mulaka
Murder Mystery Adventure;Mexico;Murder Mystery Adventure tells the suspenseful story of a chilling murder committed in a mysterious mansion upon the hillside at the outskirts of town. Only you can solve the crime. O...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/544140/header.jpg?t=1668820245;EnsenaSoft;EnsenaSoft;Windows;25 Oct, 2016;Adventure, Indie;https://store.steampowered.com/app/544140/Murder_Mystery_Adventure/;Unknown;;;;
Mystery Of Rivenhallows;Mexico;Mystery Of Rivenhallows is an exciting adventure game full of mystery and suspense paying homage to the classic genre of point-and-click adventure gaming.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/498050/header.jpg?t=1668820299;EnsenaSoft;EnsenaSoft;Windows;26 Jul, 2016;Adventure, Casual;https://store.steampowered.com/app/498050/Mystery_Of_Rivenhallows/;Unknown;;;;
Nalani: Legacy of the Ancients;Mexico;Embark on a mystical journey through the ancient world of Nalani, where forgotten legacies and dark secrets await. Master elemental forces, confront powerful foes, and uncover the hid...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3175390/header.jpg?t=1726146360;Jesús García;Jesús García;Windows;12 Sep, 2024;Action, Adventure, Indie, Free To Play;https://store.steampowered.com/app/3175390/Nalani_Legacy_of_the_Ancients/;Unknown;;;;
Neon City Riders;Mexico;Explore a decaying futuristic city in search of items, superpowers and companions to free all the turfs of the evil gangs and unite their people again!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1102650/header.jpg?t=1745567340;Bromio, Gamirror Games;Mecha Studios;Windows;11 Mar, 2020;Action, Adventure, Indie, RPG;https://store.steampowered.com/app/1102650/Neon_City_Riders/;Unknown;;;https://www.nintendo.com/us/store/products/neon-city-riders-switch/;
Nihariely’s Spatial Adventure;Mexico;Nihariely’s Spatial Adventure is a pixelart game mixing arcade gameplay, exploration, resource management and puzzles, it is all about the rescue of a civilization collecting master...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465110/header.jpg?t=1667328449;Artificer Creator;Artificer Creator;Windows;3 Dec, 2020;Action, Adventure, Indie;https://store.steampowered.com/app/1465110/Niharielys_Spatial_Adventure/;Unknown;;;;
No Sun To Worship;Mexico;A short, minimalist stealth-action game about the importance of art. We painted the sky ashen gray. Burned the heavens to starve each other. Now we walk an endless cemetery of regret.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2202470/header.jpg?t=1694781612;Merlino Games;Antonio Freyre;Windows;15 Sep, 2023;Action;https://store.steampowered.com/app/2202470/No_Sun_To_Worship/;Unknown;;;;
Noroi E: Darkness;Mexico;A private detective who has been investigating paranormal cases since he was medically discharged from the police department. One night, he receives a desperate call from an old frien...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3107700/header.jpg?t=1736637019;CiberFly Studios, Cristian David Garcia;CiberFly Interactive Estudios, CiberFly Studios;Windows;To be announced;Action, Indie, Strategy;https://store.steampowered.com/app/3107700/Noroi_E_Darkness/;Unknown;;;;
Nun with a Gun;Mexico;Run and Gun SHMUP action across arcade and story modes. Level up 3 distinct characters with unique special moves. Collect diamonds to buy items and upgrade your equipment after battli...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2123070/header.jpg?t=1744899712;The Street Level Hero, Super8bitRafa;Super8bitRafa;Windows;To be announced;Action, Adventure;https://store.steampowered.com/app/2123070/Nun_with_a_Gun/;Unknown;;;;
Opaloid Kingdom;Mexico;Take control of a sorcerer sent on a mission to rescue the princess and play through fast, old-school arcade challenges in a medieval fantasy land! Explore dark dungeons filled with m...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2053080/997c37d237b7c4771a48b7c4d805994e9f790dbe/header.jpg?t=1744938439;JohnPeppermint;JohnPeppermint;Windows, SteamOS + Linux;9 May, 2023;Action, Adventure, Indie;https://store.steampowered.com/app/2053080/Opaloid_Kingdom/;Unknown;;;;
Paradise Lost: FPS Cosmic Horror Game;Mexico;An Spec Ops team was sent to a planet to investigate a disappearance of a research team. What lies beneath this god-forsaken planet?;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/752030/header.jpg?t=1516223713;Juan Pedraza;Juan Pedraza;Windows, macOS;15 Jan, 2016;Indie, Early Access;https://store.steampowered.com/app/752030/Paradise_Lost_FPS_Cosmic_Horror_Game/;Unknown;;;;
Pato Box;Mexico;A surreal boxing quest with a duck! Test your reflexes as you fight your way through an evil corporation in search for retribution.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/682080/header.jpg?t=1688001021;Bromio;Bromio, 2think design studio;Windows, macOS;15 Mar, 2018;Action, Adventure, Indie;https://store.steampowered.com/app/682080/Pato_Box/;Unknown;https://store.playstation.com/en-us/product/UP0209-CUSA12952_00-012345678PATOBOX/;;https://www.nintendo.com/us/store/products/pato-box-switch/;
Pejes Vs Zombies;Mexico;A game where you can chose between characters based on Andres Manuel Lopez Obrador, president of Mexico, or Vicente Fox and survive waves of conservatives infected with a strange viru...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1252160/header.jpg?t=1727352458;Ricardo Alonso Pina;Ricardo Alonso Pina;Windows;9 Mar, 2020;Action, Adventure, Casual, Indie, Massively Multiplayer;https://store.steampowered.com/app/1252160/Pejes_Vs_Zombies/;Unknown;;;;
Pepe Porcupine;Mexico;Pepe Porcupine works the nightshift in a warehouse and needs your help! Each night his job is to move crates into position in a confined area with the least amount of work.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/487590/header.jpg?t=1668820364;EnsenaSoft;EnsenaSoft;Windows;6 Jun, 2016;Casual;https://store.steampowered.com/app/487590/Pepe_Porcupine/;Unknown;;;;
Pigmentone;Mexico;It is a game that feels more like a guessing game than a logic puzzle. It will make you waste hours guessing, combining or dividing the colors through multiple rings of rainbow, and i...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/496530/header.jpg?t=1516827648;OtakuMaker SARL;Sliverbroom Studios;Windows, macOS;8 Jul, 2016;Casual, Indie, Strategy;https://store.steampowered.com/app/496530/Pigmentone/;Unknown;;;;
Pirate Jump 2;Mexico;Pirate Jump 2 is a classic runner game and includes 3 gameplay modes for the entire family to enjoy. See you in Davie Jones' Locker!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/690860/header.jpg?t=1668820414;EnsenaSoft;EnsenaSoft;Windows;23 Aug, 2017;Action, Casual, Indie;https://store.steampowered.com/app/690860/Pirate_Jump_2/;Unknown;;;;
Pocket Penguin DX ( ポケットペンギン): A Retro Style Adventure;Mexico;A Game Boy style videogame that tell us the story of a blue penguin that got lost in the sea after the attack of a pirate ship.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1456340/header.jpg?t=1746316468;Dog Biscuit Studios;Dog Biscuit Studios;Windows;15 Nov, 2020;Adventure, Indie;https://store.steampowered.com/app/1456340/Pocket_Penguin_DX___A_Retro_Style_Adventure/;Unknown;;;;
PopSlinger;Mexico;Join a magical girl with a soda-powered arsenal on a dreamy quest to save her home! In this part beat-‘em-up, part musical shooter, you’ll experience the whimsical story of Ria an...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1928320/header.jpg?t=1725810655;Funky Can Creative;Funky Can Creative;Windows;14 Apr, 2022;Action, Indie;https://store.steampowered.com/app/1928320/PopSlinger/;Unknown;;;https://www.nintendo.com/us/store/products/popslinger-switch/;https://www.gog.com/en/game/popslinger
PopSlinger Vol. 2 - Loveless;Mexico;Return to the PopSlinger universe in this coffee-fueled sequel! Join an elite agent and a digital idol on a mission to rescue a lost heroine in a world full of vibrant chaos. Face new...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3195370/header.jpg?t=1733758611;Funky Can Creative;Funky Can Creative;Windows;9 Oct, 2024;Action, Indie;https://store.steampowered.com/app/3195370/PopSlinger_Vol_2__Loveless/;Unknown;;;;
Porcelana;Mexico;Isabella, your classmate, is someone you were never close to but someone you certainly noticed. One day however, you notice that Isabella stopped coming to class. You start to discove...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1788840/header.jpg?t=1726610744;Pandita Studio;Pandita Studio;Windows, SteamOS + Linux;21 Jan, 2022;Casual, Indie, Free To Play;https://store.steampowered.com/app/1788840/Porcelana/;Unknown;;;;
Power Stealers;Mexico;A sci-fi action-arcade game inspired by classic gun n' runs of the '90s.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1128170/header.jpg?t=1580171898;Intertum;Intertum;Windows;27 Jan, 2020;Action, Indie;https://store.steampowered.com/app/1128170/Power_Stealers/;Unknown;;;;
Prelude: Psychological Horror Game;Mexico;This game is not for everyone, do you have what it takes to unravel the secrets behind this... thing? Are you ready to face the truth and question your own existence? You've been warn...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/746990/header.jpg?t=1548270540;Juan P Dev;Juan P Dev;Windows, macOS;21 Nov, 2017;Indie, Early Access;https://store.steampowered.com/app/746990/Prelude_Psychological_Horror_Game/;Unknown;;;;
Projéct Timi: Sasha's Curse;Mexico;Project Timi: Sasha's Curse is a 3D rhythmic puzzle-packed action game mashup. Use the rhythm of the music to activate magic traps, fight nightmare creatures, explore the dream worlds...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1882710/header.jpg?t=1739554718;Ephemeral Cube;Ephemeral Cube;Windows;To be announced;Action, Adventure, Indie;https://store.steampowered.com/app/1882710/Project_Timi_Sashas_Curse/;Unknown;;;;
Projéct Timi: Sasha's Curse;Mexico;Project Timi: Sasha's Curse is a 3D rhythmic puzzle-packed action game mashup. Use the rhythm of the music to activate magic traps, fight nightmare creatures, explore the dream worlds...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1882710/header.jpg?t=1739554718;Ephemeral Cube;Ephemeral Cube;Windows;To be announced;Action, Adventure, Indie;https://store.steampowered.com/app/1882710/Projct_Timi_Sashas_Curse/;Unknown;;;;
Proyecto Flamingo X1;Mexico;Play this game if you want to exit the simulation. The first of seven clues designed as videogames to find your way back to reality. Only you know when the time is right to call it qu...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1230650/header.jpg?t=1704298005;Flamingo Simulation Systems;Flamingo Simulation Systems;Windows, macOS;25 May, 2020;Action, Indie, Simulation;https://store.steampowered.com/app/1230650/Proyecto_Flamingo_X1/;Unknown;;;;
Puppy Dog: Jigsaw Puzzles;Mexico;Puppy Dog: Jigsaw Puzzles is the perfect game to dog lovers and jigsaw puzzle game enthusiasts. The game includes 84 challenging jigsaw puzzles with beautiful pictures of irresistible...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/500590/header.jpg?t=1668820459;EnsenaSoft;EnsenaSoft;Windows;19 Jul, 2016;Casual;https://store.steampowered.com/app/500590/Puppy_Dog_Jigsaw_Puzzles/;Unknown;;;;
Puzzles Under The Hill;Mexico;Puzzles Under The Hill features Pamela Possum taking a stroll to visit her best friend Sammy Squirrel. Along the way, Pamela collects shiny jewels unveiling wonderful jigsaw challenge...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/487600/header.jpg?t=1668820740;EnsenaSoft;EnsenaSoft;Windows;10 Jun, 2016;Casual;https://store.steampowered.com/app/487600/Puzzles_Under_The_Hill/;Unknown;;;;
Q-YO Blaster;Mexico;Q-YO Blaster is a shooting game, with peculiar characters, strange enemies, weapons and many explosions. Enter the miniature world and stop the threat;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/772610/header.jpg?t=1675520632;TEAM Black Hat Robot;TEAM Black Hat Robot;Windows;15 Jan, 2018;Action, Adventure, Indie;https://store.steampowered.com/app/772610/QYO_Blaster/;Unknown;;;;
Queeny Army;Mexico;Queeny Army, advance around San Romero, each girl has a different special ability and unique weapons, free your country, defeat your enemies to reach the heads of the criminal organiz...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1175050/header.jpg?t=1727025452;Lemoon Pie Games;Al-link;Windows, SteamOS + Linux;3 Nov, 2019;Action, Adventure, Indie;https://store.steampowered.com/app/1175050/Queeny_Army/;Unknown;;;;
Queeny Army 2;Mexico;The girls are back, enjoy this Run n Gun adventure with the girls, they will destroy the criminal organization, which ran the old corrupt government, get new weapons, enjoy the new mo...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3142860/header.jpg?t=1733258646;Lemoon Pie Games;Al-link;Windows;To be announced;Action, Adventure, Indie;https://store.steampowered.com/app/3142860/Queeny_Army_2/;Unknown;;;;
RAIN IN THE ABYSS;Mexico;A SurvivalHorrror/Metroidvania game were the world has a constant rain, full of beauty, magic, horror and sadness. Discover an unique story that will touch each of your emotions.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1746980/header.jpg?t=1696443471;NUEZWARE;NUEZWARE;Windows;To be announced;Action, Adventure, Indie;https://store.steampowered.com/app/1746980/RAIN_IN_THE_ABYSS/;Unknown;;;;
REalM: Walk of Soul;Mexico;One night Iris awakens in a bizarre and perturbing REalM, where she must embark on a journey to face the truth behind its mysteries and find herself. Dive into this 2D surreal puzzle ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/417020/header.jpg?t=1733197987;GamesStarter;Quantum Sheep;Windows;29 Oct, 2021;Adventure, Indie;https://store.steampowered.com/app/417020/REalM_Walk_of_Soul/;Unknown;;;;
RKGK / Rakugaki;Mexico;Turn heads. Drop jaws. Be bright. In this single-player 3D platformer, you’re the only one who can take down Mr. Buff and his lackies to restore color and life to the citizens of Ca...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2146570/header.jpg?t=1743102852;Wabisabi Games;Wabisabi Games;Windows;22 May, 2024;Action, Adventure, Indie;https://store.steampowered.com/app/2146570/RKGK__Rakugaki/;Unknown;;;;
Randall;Mexico;In a dystopian world that doesn't seem like such a departure from our own future, people are content living under constant surveillance and absolute control. Players take on the part ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/603840/header.jpg?t=1572300296;We The Force Studios;We The Force Studios;Windows, macOS, SteamOS + Linux;6 Jun, 2017;Action, Adventure, Indie;https://store.steampowered.com/app/603840/Randall/;Unknown;https://store.playstation.com/en-us/product/UP3640-CUSA08447_00-0000000000000000/;;;
Redd's Runaway;Mexico;Stop the Underworld's hordes of demons and ghouls in this Arcade game, inspired by the Day of the Dead and Halloween.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1411770/header.jpg?t=1626478717;BeWolf Studio;BeWolf Studio;Windows;27 Oct, 2020;Action, Indie;https://store.steampowered.com/app/1411770/Redds_Runaway/;Unknown;;;;
Remnants of the Rift;Mexico;How far would you go to find closure — to the end of another dimension? As a dimension-diving merc, Morgan must ride the frequencies between worlds to discover the secrets of a new ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1656050/header.jpg?t=1740680027;Mooncat Games;Bromio;Windows;4 May, 2023;Action, Indie, Strategy, Early Access;https://store.steampowered.com/app/1656050/Remnants_of_the_Rift/;Unknown;;;;
Renzo Racer;Mexico;Renzo Racer is a fun, fast-paced cartoon style racing game challenging your maneuverability and driving skills to cross the finish line first! Choose your driver from a selection of 1...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/605100/header.jpg?t=1668820800;EnsenaSoft;EnsenaSoft;Windows;27 Aug, 2019;Action, Indie, Racing;https://store.steampowered.com/app/605100/Renzo_Racer/;Unknown;;;;
Revenge of ILCOIN;Mexico;In a futuristic sci-fi action setting you will become “The Miner” and your mission will be to take your powerful weapons and protect your ILCOINS (The ultimate treasure in ILCs) f...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2529210/header.jpg?t=1694066448;FOCKA GAMES;FOCKA GAMES, ILCOIN GAMES;Windows;6 Sep, 2023;Action;https://store.steampowered.com/app/2529210/Revenge_of_ILCOIN/;Unknown;;;;
Robo Do It;Mexico;Robo Do It is a funny game to learn logic programming without writing code by building scripts to program robots in each level. The goal is to find the best solution to create an algo...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/595640/header.jpg?t=1550786677;Glossware Studios, Dosane Games;Angel Carriola;Windows, macOS, SteamOS + Linux;21 Feb, 2017;Adventure, Casual, Indie, Simulation, Strategy;https://store.steampowered.com/app/595640/Robo_Do_It/;Unknown;;;;
Round Trip;Mexico;Round Trip is a marble game full of challenging levels with different mechanics in each map, will you be able to overcome the challenge?;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2275780/header.jpg?t=1727883405;Angel Torres;Angel Torres;Windows;13 Apr, 2023;Casual, Indie;https://store.steampowered.com/app/2275780/Round_Trip/;Unknown;;;;
Running Fable;Mexico;Running Fable is a cross-platform multiplayer racing-strategy game for up to 10 players, in which each player must place items and traps strategically before racing on fantastical lev...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/787920/header.jpg?t=1714848860;Seashell Studio;Seashell Studio;Windows, macOS;4 Nov, 2022;Action, Casual, Indie, Racing, Strategy;https://store.steampowered.com/app/787920/Running_Fable/;Unknown;;https://www.xbox.com/en-US/games/store/running-fable/9P9NTCZ7HZLL;https://www.nintendo.com/us/store/products/running-fable-switch/;
S.I.N. Unit: Ghost Investigation & Removal;Mexico;S.I.N. Unit puts you into the shoes of a paranormal investigator. Together with other people like you, you will enter haunted locations full of paranormal activity to investigate and ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1724630/627509a9dfba315d1c044483301ace651604a5c0/header.jpg?t=1744506861;Black Stairs Games;Black Stairs Games;Windows, macOS, SteamOS + Linux;7 Sep, 2021;Casual, Indie;https://store.steampowered.com/app/1724630/SIN_Unit_Ghost_Investigation__Removal/;Unknown;;;;
SIK Space Invader Kreature;Mexico;SIK - Space Invader Kreature is a multiplayer shooter, a frantic experience of eliminating the hordes of invaders. Rush through the Wayans, unlock paths, create a strategy with your o...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1485970/header.jpg?t=1630956966;Brisia Fabiola Aguirre Ponce de Leon, Javier León López, Ramón Alberto Campos Martir;Ajal Game Studio;Windows;24 Jul, 2021;Action, Adventure, Indie, Strategy, Early Access;https://store.steampowered.com/app/1485970/SIK_Space_Invader_Kreature/;Unknown;;;;
SO BELOW;Mexico;Gear up, hunt, adapt, survive. Engage in a co-op survival horror experience with up to 4 players online. Explore the haunted location, find the clues and tools needed to complete the ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2140700/header.jpg?t=1730092978;Eonia Studio;Eonia Studio;Windows;25 Oct, 2022;Action, Adventure, Indie, Early Access;https://store.steampowered.com/app/2140700/SO_BELOW/;Unknown;;;;
SOONA;Mexico;You are the last hope for the remaining people on earth, a master creation filled with memories of a past life. You must end her rage and suffering before it's too late.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1190540/header.jpg?t=1594677670;FjonGames;FjonGames;Windows, macOS, SteamOS + Linux;13 Jul, 2020;Action, Adventure, Indie;https://store.steampowered.com/app/1190540/SOONA/;Unknown;;;;
Santa's Hitlist CEO Edition;Mexico;Santa's Hitlist: CEO Edition is a single-player, top-down shooter rogue-lite game where you play as Santa, avenging average workers by taking down their CEOs. Armed with a vast arsena...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3581590/993af3ca6c9fe7e326c93eb74fc1abcf814e9734/header.jpg?t=1746404308;Unlucky Studios;Unlucky Studios, UnluckySaurus (Erick Ramirez);Windows;To be announced;Action, Casual;https://store.steampowered.com/app/3581590/Santas_Hitlist_CEO_Edition/;Unknown;;;;
Selene's Unbearable Night;Mexico;A third person survival horror game. Search for key objects, solve puzzles and face dangers in order to escape. Inspired by the old survival horror, with two playable characters and m...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2503690/header.jpg?t=1727556369;Farelas;Farelas;Windows;23 Aug, 2024;Action, Adventure, Indie;https://store.steampowered.com/app/2503690/Selenes_Unbearable_Night/;Unknown;;;;
Shadow of Ether;Mexico;Shadow of Ether is a first person horror game where a man with a spiritual power goes deep into the lower astral plane to banish an archon in a secluded haunted house in a forest.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2300380/header.jpg?t=1691596287;Erick Alejandro Perez Orona;Erick Alejandro Perez Orona;Windows;9 Aug, 2023;Adventure, Indie;https://store.steampowered.com/app/2300380/Shadow_of_Ether/;Unknown;;;;
Shape Shipter;Mexico;Embark on an retro adventure of ever-changing challenges. Adapt to unique ships, dodge bullets, blast enemies, and shape-shift your way to victory. Get ready for non-stop excitement a...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2229590/header.jpg?t=1700920927;Jorge T. Vargas;Jorge T. Vargas;Windows;17 Jul, 2023;Action;https://store.steampowered.com/app/2229590/Shape_Shipter/;Unknown;;;;
Showdown Party;Mexico;Multiplayer game for up to 8 players. Play in several boards with many minigames each!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1239330/header.jpg?t=1717995126;Black Stairs Games;Black Stairs Games;Windows, macOS, SteamOS + Linux;To be announced;Action, Adventure, Casual, Indie, RPG, Strategy;https://store.steampowered.com/app/1239330/Showdown_Party/;Unknown;;;;
Skitt;Mexico;Skitt is a first person hero shooter. Choose your character, upgrade your shelter and protect it from a devastating parasite.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1268710/header.jpg?t=1692817734;Ricardo Huerta;Ricardo Huerta;Windows;24 Aug, 2020;Action, Adventure, Casual, Indie;https://store.steampowered.com/app/1268710/Skitt/;Unknown;;;;
Sol Dorado Heist;Mexico;Choose your path and solve the mystery of the Sol Dorado Heist!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1579720/header.jpg?t=1619276700;Megalixir Games;Megalixir Games;Windows;23 Apr, 2021;Casual, Indie, Simulation;https://store.steampowered.com/app/1579720/Sol_Dorado_Heist/;Unknown;;;;
Solitaire Royale;Mexico;Solitaire Royale is the classic 52-card deck Solitaire game also known as Klondike Solitaire.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/530720/header.jpg?t=1668820867;EnsenaSoft;EnsenaSoft;Windows;15 Sep, 2016;Casual, Indie;https://store.steampowered.com/app/530720/Solitaire_Royale/;Unknown;;;;
Sophie's Curse;Mexico;You got a job, which is to take care of an old man during the night in a recently purchased house, this house does not have electricity and you have to rely on some kind of hand crank...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/446380/header.jpg?t=1745066027;edco;edco;Windows;16 Mar, 2016;Casual, Indie, Simulation;https://store.steampowered.com/app/446380/Sophies_Curse/;Unknown;;;;
Sophie's Guardian;Mexico;Sophie’s Guardian is a simple and frenetic VR Survival Horror FPS that provides a creepy experience for players with four intense game modes! If you enjoy arcade games then press th...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/530830/header.jpg?t=1541019818;GameCoder Studios, Render Farm Studios;GameCoder Studios, Render Farm Studios;Windows;31 Oct, 2018;Action, Free To Play, Indie;https://store.steampowered.com/app/530830/Sophies_Guardian/;Unknown;;;;
Space Valkyries;Mexico;"Year 2979, the cosmic entity ""IT"" threatens to destroy Earth. Take command of the Valkyria Zenith Serenity and use all your skills to face this threat alongside your beautiful operato...";https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3125260/header.jpg?t=1722951943;LuQui;LuQui;Windows;6 Aug, 2024;Casual, Indie, Free To Play;https://store.steampowered.com/app/3125260/Space_Valkyries/;Unknown;;;;
Starforge;Mexico;Is a strategy game where you will take the role of a race called Terrans.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1490580/header.jpg?t=1622484638;Unboxed Games LLC;Unboxed Games LLC, Oh My Games;Windows;2 Feb, 2021;Casual, Indie, Strategy, Early Access;https://store.steampowered.com/app/1490580/Starforge/;Unknown;;;;
Super Crane Bug;Mexico;Retro match 3 with a Bug juggling at his job. Line tiles in a line to destroy them, but the way to move them changes constantly. Be a Bug, Do a Work, Match a 3;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2318570/header.jpg?t=1678482747;CalixJumio;CalixJumio;Windows, macOS, SteamOS + Linux;10 Mar, 2023;Casual, Indie;https://store.steampowered.com/app/2318570/Super_Crane_Bug/;Unknown;;;;
