Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
Krut: The Mythic Wings;Thailand;"Krut: The Mythic Wings is a fast-paced hack and slash, side-scrolling platformer based on a 2018 Thai CG animated feature-length film ""Krut: The Himmaphan Warriors"", following the adv...";https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1649860/header.jpg?t=1678318365;Blowfish Studios;RSU Horizon, Good Job Multimedia, Pixel Perfex;Windows, macOS;11 Jul, 2022;Action, Adventure, Indie;https://store.steampowered.com/app/1649860/Krut_The_Mythic_Wings/;Unknown;https://store.playstation.com/en-us/concept/10003773/;https://www.xbox.com/en-us/games/store/krut-the-mythic-wings/9pbvpqx60gpm;https://www.nintendo.com/us/store/products/krut-the-mythic-wings-switch/;
Kyrie and Terra;Thailand;Explore Grand Terra's fantasy world through a Japanese RPG. Recruit Celestia, customize them, and gather skill cards and equipment to build your unique party. Save the world in this e...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3157800/header.jpg?t=1725339917;ROTJANA KAANKEM Co., Ltd.;ROTJANA KAANKEM Co., Ltd.;Windows;To be announced;Adventure, Casual, Indie, RPG, Strategy, Free To Play, Early Access;https://store.steampowered.com/app/3157800/Kyrie_and_Terra/;Unknown;;;;
LEEN;Thailand;LEEN is a Turn-based Multiplayer game where you have to calculate your move to fight with your friend until only one player stands victorious.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2018140/header.jpg?t=1655449284;Techcast;Techcast;Windows, macOS, SteamOS + Linux;17 Jun, 2022;Casual, Indie, Strategy;https://store.steampowered.com/app/2018140/LEEN/;Unknown;;;;
LeftWay;Thailand;Nampung found herself in a strange place. What is really happening?...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/417400/header.jpg?t=1667062653;Tongsun;Tongsun;Windows, macOS, SteamOS + Linux;3 Nov, 2017;Adventure, Indie;https://store.steampowered.com/app/417400/LeftWay/;Unknown;;;;
LeftWay 2;Thailand;Nampung encounters the nightmare again and this time also includes her relative people.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1303460/header.jpg?t=1667064164;Tongsun;Tongsun;Windows, macOS, SteamOS + Linux;To be announced;Adventure, Indie;https://store.steampowered.com/app/1303460/LeftWay_2/;Unknown;;;;
Legend of Parry King;Thailand;Legend of Parry King is an action-packed boss-rush game inspired by the combat of Sekiro. Explore the beautiful eastern lands and face off against corrupted demons, defeating them thr...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3116540/header.jpg?t=1739983111;TwinSpiritsGames;TwinSpiritsGames;Windows;To be announced;Action;https://store.steampowered.com/app/3116540/Legend_of_Parry_King/;Unknown;;;;
LightSup!;Thailand;LightSup! is a couch-action co-op game for 1-4 players with rogue-lite elements where you play as adventurers encounter ferocious monsters crawling from the Eclipse Dungeons. Prepare ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2266750/d35aa0f59823faf3e1e1a94d0c4ac06fa4f2cbdf/header.jpg?t=1745477025;Red Dunes Games;BugBlio Studio;Windows;To be announced;Action, Adventure, Indie;https://store.steampowered.com/app/2266750/LightSup/;Unknown;;;;
LoopCraft;Thailand;Loop Craft is a game about economics. There is an item trading system within the game. This game has a variety of item mix systems. And have a reservation system to set up a factory t...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/871160/header.jpg?t=1697610568;SYMBOLICA;SYMBOLICA;Windows;To be announced;Simulation, Strategy;https://store.steampowered.com/app/871160/LoopCraft/;Unknown;;;;
Lost Melody;Thailand;Lost Melody is a third person survival horror game, combining the cuteness of the characters and the mystery atmosphere. “Levi” had woken up to a place he was not very familiar wi...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1905010/header.jpg?t=1661277656;Rolling Bear;DREAM ZER0;Windows;To be announced;Adventure, Indie;https://store.steampowered.com/app/1905010/Lost_Melody/;Unknown;;;;
Lost and Found Co.;Thailand;Lost and Found Co. is a hidden object adventure in a cozy and immersive world. Join a cast of quirky characters on their epic journey across countless magical locations. Find lost ite...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2101390/header.jpg?t=1745227326;Bit Egg Inc., Gamirror Games;Bit Egg Inc.;Windows;To be announced;Casual, Indie;https://store.steampowered.com/app/2101390/Lost_and_Found_Co/;Unknown;;;;
M.A.S.S. Builder;Thailand;Commander, customize and build your Mechanical Assault Skeleton Suit (M.A.S.S.) and lead the fight against an alien invasion bent on exterminating the human race. The fate of humanity...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/956680/header.jpg?t=1726620640;Sekai Project;Vermillion Digital;Windows;13 Sep, 2019;Action, Indie, RPG, Strategy, Early Access;https://store.steampowered.com/app/956680/MASS_Builder/;Unknown;;;;
METAGAL;Thailand;"Help the young cyborg-girl Meta , in her battle against the evil ""General Creeper"" who kidnap her creator and her sisters! Collect new powers in order to face the advanced levels, in ...";https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/467850/header.jpg?t=1552405812;RetroRevolution;RetroRevolution;Windows, macOS;23 May, 2016;Action, Indie;https://store.steampowered.com/app/467850/METAGAL/;Unknown;;;;
METAMATHEMA;Thailand;APP HAS BEEN RETIRED!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2852630/header.jpg?t=1730990649;Quit;Quit;Windows;4 Nov, 2024;Action, Early Access;https://store.steampowered.com/app/2852630/METAMATHEMA/;Unknown;;;;
Magic Caster;Thailand;Enter a thrilling wizard world where drawing gestures gives you power! Defeat monsters cast powerful spells, and dodge intense attacks. Experience the excitement of Magic Caster—unl...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2773160/header.jpg?t=1735876270;LavaLittleBird;Teerawat Samansook;Windows;20 Jun, 2024;Action, Adventure, Casual, Indie;https://store.steampowered.com/app/2773160/Magic_Caster/;Unknown;;;;
Magnir Saga Part 1;Thailand;Magnir Saga is an action adventure game. Which our hero was reincarnated as a magic sword man. He will journey across the planet of Magnir to revenge for his father and save the planet.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2427540/header.jpg?t=1710034106;PordeeHouse;PordeeHouse;Windows;7 Sep, 2023;Action, Adventure, RPG;https://store.steampowered.com/app/2427540/Magnir_Saga_Part_1/;Unknown;;;;
Maze Party;Thailand;Well, This is a maze game. Exploring the mysterious maze, fight against each other or play game modes with your friends. Can be played up to 8 players. Note that every single maze is ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1504580/header.jpg?t=1727853512;SCF;Burapa Phatichon;Windows, macOS;19 Jan, 2021;Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Early Access;https://store.steampowered.com/app/1504580/Maze_Party/;Unknown;;;;
